block_id,section_id,start_time,end_time,duration_hours,task_count,task_ids,departments,resource_requirements
BLK01825,SEC069,2025-09-26 06:00,2025-09-26 07:30,1.5,1,SIG2829,Signalling,none
BLK01826,SEC070,2025-01-06 06:00,2025-01-07 03:44,21.73,2,SIG2893;SIG1301,Signalling,signal
BLK01827,SEC070,2025-01-14 06:00,2025-01-14 11:30,5.5,1,ENG2522,Engineering,track
BLK01828,SEC070,2025-01-24 06:00,2025-01-24 09:15,3.25,1,SIG1006,Signalling,signal
BLK01829,SEC070,2025-01-24 20:46,2025-01-25 17:30,20.73,2,TRC0292;SIG1034,Signalling;Traction,power;signal
BLK01830,SEC070,2025-01-27 06:00,2025-01-27 16:30,10.5,1,ENG3469,Engineering,track
BLK01831,SEC070,2025-03-14 06:00,2025-03-14 10:00,4.0,1,TRC0518,Traction,power
BLK01832,SEC070,2025-03-22 06:00,2025-03-22 13:45,7.75,1,SIG2483,Signalling,signal
BLK01833,SEC070,2025-03-25 06:00,2025-03-25 14:30,8.5,1,ENG2411,Engineering,track
BLK01834,SEC070,2025-04-10 06:00,2025-04-10 14:00,8.0,1,ENG2777,Engineering,track
BLK01835,SEC070,2025-05-08 06:00,2025-05-08 17:45,11.75,2,SIG1473;ENG0970,Engineering;Signalling,signal;track
BLK01836,SEC070,2025-05-29 06:00,2025-05-29 16:30,10.5,1,SIG0395,Signalling,signal
BLK01837,SEC070,2025-06-29 06:00,2025-06-29 08:30,2.5,1,TRC2484,Traction,power
BLK01838,SEC070,2025-06-30 06:00,2025-06-30 14:30,8.5,1,TRC0154,Traction,power
BLK01839,SEC070,2025-07-08 06:00,2025-07-08 08:30,2.5,1,TRC1989,Traction,none
BLK01840,SEC070,2025-07-15 06:00,2025-07-15 20:14,14.23,2,TRC1652;SIG0263,Signalling;Traction,power;signal
BLK01841,SEC070,2025-07-16 06:00,2025-07-16 08:00,2.0,1,ENG0238,Engineering,track
BLK01842,SEC070,2025-07-19 06:00,2025-07-19 17:45,11.75,1,TRC1384,Traction,power
BLK01843,SEC070,2025-09-08 06:00,2025-09-08 17:30,11.5,1,ENG2370,Engineering,track
BLK01844,SEC070,2025-10-04 06:00,2025-10-04 17:30,11.5,1,ENG3748,Engineering,track
BLK01845,SEC070,2025-10-05 06:00,2025-10-05 12:30,6.5,1,TRC0929,Traction,power
BLK01846,SEC070,2025-10-08 06:00,2025-10-08 09:30,3.5,1,TRC1341,Traction,power
BLK01847,SEC070,2025-10-10 06:00,2025-10-10 12:45,6.75,1,TRC2254,Traction,power
BLK01848,SEC070,2025-10-11 06:00,2025-10-11 17:30,11.5,1,ENG0628,Engineering,track
BLK01849,SEC070,2025-11-11 06:00,2025-11-11 12:00,6.0,1,SIG0411,Signalling,none
BLK01850,SEC070,2025-11-12 06:00,2025-11-12 16:30,10.5,1,SIG1920,Signalling,signal
BLK01851,SEC071,2025-01-26 06:00,2025-01-26 16:59,10.98,2,SIG1831;ENG0742,Engineering;Signalling,signal;track
BLK01852,SEC071,2025-02-11 06:00,2025-02-11 09:00,3.0,1,TRC0282,Traction,none
BLK01853,SEC071,2025-02-12 06:00,2025-02-12 17:00,11.0,1,TRC1076,Traction,none
BLK01854,SEC071,2025-02-21 06:00,2025-02-21 16:45,10.75,1,SIG1263,Signalling,none
BLK01855,SEC071,2025-03-23 06:00,2025-03-23 10:00,4.0,1,SIG2037,Signalling,signal
BLK01856,SEC071,2025-03-23 21:01,2025-03-24 15:00,17.98,2,SIG2039;ENG2691,Engineering;Signalling,track
BLK01857,SEC071,2025-03-26 06:00,2025-03-26 17:00,11.0,1,SIG2156,Signalling,none
BLK01858,SEC071,2025-03-31 06:00,2025-03-31 16:30,10.5,1,ENG0370,Engineering,track
BLK01859,SEC071,2025-04-14 06:00,2025-04-14 12:45,6.75,1,SIG0574,Signalling,none
BLK01860,SEC071,2025-05-07 06:00,2025-05-07 16:15,10.25,1,TRC1587,Traction,power
BLK01861,SEC071,2025-05-13 06:00,2025-05-13 16:30,10.5,1,ENG1021,Engineering,track
BLK01862,SEC071,2025-06-17 06:00,2025-06-17 17:30,11.5,1,TRC2611,Traction,none
BLK01863,SEC071,2025-06-19 06:00,2025-06-19 16:30,10.5,1,ENG1677,Engineering,track
BLK01864,SEC071,2025-06-26 06:00,2025-06-26 09:30,3.5,1,ENG0491,Engineering,track
BLK01865,SEC071,2025-06-27 06:00,2025-06-27 18:14,12.23,2,ENG0382;TRC0245,Engineering;Traction,track
BLK01866,SEC071,2025-07-07 06:00,2025-07-07 09:15,3.25,1,TRC1147,Traction,power
BLK01867,SEC071,2025-07-08 06:00,2025-07-08 16:00,10.0,1,SIG1808,Signalling,none
BLK01868,SEC071,2025-07-19 06:00,2025-07-19 15:00,9.0,1,ENG1361,Engineering,track
BLK01869,SEC071,2025-08-06 06:00,2025-08-06 12:00,6.0,1,ENG1573,Engineering,track
BLK01870,SEC071,2025-08-10 06:00,2025-08-10 13:30,7.5,1,TRC0540,Traction,none
BLK01871,SEC071,2025-08-17 06:00,2025-08-17 15:45,9.75,1,TRC0417,Traction,none
BLK01872,SEC071,2025-08-30 06:00,2025-08-30 11:30,5.5,1,TRC1990,Traction,power
BLK01873,SEC071,2025-08-31 06:00,2025-08-31 09:00,3.0,1,ENG2951,Engineering,track
BLK01874,SEC071,2025-09-27 06:00,2025-09-27 17:30,11.5,1,TRC1987,Traction,power
BLK01875,SEC071,2025-10-21 06:00,2025-10-21 16:15,10.25,1,TRC2472,Traction,power
BLK01876,SEC071,2025-10-25 06:00,2025-10-25 09:45,3.75,1,ENG0296,Engineering,track
BLK01877,SEC071,2025-10-31 06:00,2025-10-31 10:30,4.5,1,SIG0991,Signalling,none
BLK01878,SEC071,2025-11-07 02:46,2025-11-07 14:30,11.73,2,TRC0176;ENG3857,Engineering;Traction,power;track
BLK01879,SEC071,2025-11-09 06:00,2025-11-09 11:45,5.75,1,SIG0407,Signalling,signal
BLK01880,SEC071,2025-12-18 06:00,2025-12-18 07:15,1.25,1,TRC2241,Traction,power
BLK01881,SEC072,2025-01-03 06:00,2025-01-03 17:15,11.25,1,ENG1562,Engineering,track
BLK01882,SEC072,2025-01-18 06:00,2025-01-18 09:00,3.0,1,ENG0701,Engineering,track
BLK01883,SEC072,2025-01-25 06:00,2025-01-25 14:15,8.25,1,ENG1513,Engineering,track
BLK01884,SEC072,2025-02-16 06:00,2025-02-16 14:30,8.5,1,SIG1367,Signalling,signal
BLK01885,SEC072,2025-02-21 06:00,2025-02-21 16:00,10.0,1,SIG2848,Signalling,none
BLK01886,SEC072,2025-02-25 06:00,2025-02-25 09:15,3.25,1,ENG0845,Engineering,track
BLK01887,SEC072,2025-03-24 06:00,2025-03-24 11:45,5.75,1,TRC0493,Traction,power
BLK01888,SEC072,2025-05-18 06:00,2025-05-18 14:15,8.25,1,TRC2712,Traction,power
BLK01889,SEC072,2025-05-19 06:00,2025-05-19 10:00,4.0,1,TRC0816,Traction,none
BLK01890,SEC072,2025-05-28 06:00,2025-05-28 14:00,8.0,1,TRC2891,Traction,power
BLK01891,SEC072,2025-05-29 06:00,2025-05-29 15:45,9.75,1,ENG1687,Engineering,track
BLK01892,SEC072,2025-05-31 02:46,2025-05-31 11:30,8.73,2,TRC1432;TRC0655,Traction,none
BLK01893,SEC072,2025-06-03 06:00,2025-06-03 11:45,5.75,1,TRC2155,Traction,none
BLK01894,SEC072,2025-07-19 06:00,2025-07-19 11:00,5.0,1,TRC1358,Traction,power
BLK01895,SEC072,2025-07-26 06:00,2025-07-26 11:15,5.25,1,SIG2794,Signalling,none
BLK01896,SEC072,2025-08-20 06:00,2025-08-20 15:30,9.5,1,SIG2784,Signalling,none
BLK01897,SEC072,2025-08-21 06:00,2025-08-21 16:30,10.5,1,TRC0764,Traction,none
BLK01898,SEC072,2025-08-27 06:00,2025-08-27 16:29,10.48,3,ENG3900;TRC2434;TRC2987,Engineering;Traction,power;track
BLK01899,SEC072,2025-09-17 06:00,2025-09-17 15:14,9.23,2,ENG0060;TRC1858,Engineering;Traction,track
BLK01900,SEC072,2025-09-24 06:00,2025-09-24 09:30,3.5,1,TRC2699,Traction,power
BLK01901,SEC072,2025-11-23 06:00,2025-11-23 07:30,1.5,1,TRC2927,Traction,none
BLK01902,SEC073,2025-01-08 06:00,2025-01-08 12:45,6.75,1,ENG3473,Engineering,track
BLK01903,SEC073,2025-01-13 06:00,2025-01-13 12:15,6.25,1,SIG2402,Signalling,none
BLK01904,SEC073,2025-01-23 06:00,2025-01-23 11:00,5.0,1,SIG1926,Signalling,signal
BLK01905,SEC073,2025-01-31 06:00,2025-01-31 08:00,2.0,1,TRC1522,Traction,power
BLK01906,SEC073,2025-02-06 06:00,2025-02-06 09:30,3.5,1,SIG2901,Signalling,none
BLK01907,SEC073,2025-03-10 06:00,2025-03-10 16:00,10.0,1,ENG1377,Engineering,track
BLK01908,SEC073,2025-04-04 06:00,2025-04-04 12:45,6.75,1,TRC0837,Traction,none
BLK01909,SEC073,2025-04-06 06:00,2025-04-06 08:15,2.25,1,ENG1288,Engineering,track
BLK01910,SEC073,2025-05-08 06:00,2025-05-08 07:30,1.5,1,TRC1042,Traction,power
BLK01911,SEC073,2025-05-13 06:00,2025-05-13 12:45,6.75,1,TRC0087,Traction,power
BLK01912,SEC073,2025-05-26 06:00,2025-05-26 16:30,10.5,1,ENG0141,Engineering,track
BLK01913,SEC073,2025-05-28 19:46,2025-05-29 07:15,11.48,2,SIG1464;SIG1505,Signalling,signal
BLK01914,SEC073,2025-06-13 06:00,2025-06-13 12:15,6.25,1,ENG0990,Engineering,track
BLK01915,SEC073,2025-06-16 06:00,2025-06-16 09:30,3.5,1,ENG1626,Engineering,track
BLK01916,SEC073,2025-07-01 06:00,2025-07-01 16:15,10.25,1,TRC0216,Traction,power
BLK01917,SEC073,2025-07-15 06:00,2025-07-15 13:30,7.5,1,TRC2347,Traction,power
BLK01918,SEC073,2025-08-13 06:00,2025-08-13 11:00,5.0,1,ENG2377,Engineering,track
BLK01919,SEC073,2025-08-15 06:00,2025-08-15 17:30,11.5,1,TRC2561,Traction,power
BLK01920,SEC073,2025-09-04 06:00,2025-09-04 15:15,9.25,1,ENG1378,Engineering,track
BLK01921,SEC073,2025-09-11 06:00,2025-09-11 09:00,3.0,1,ENG1388,Engineering,track
BLK01922,SEC073,2025-09-15 06:00,2025-09-15 17:00,11.0,1,ENG3851,Engineering,track
BLK01923,SEC073,2025-09-25 06:00,2025-09-25 09:00,3.0,1,SIG2122,Signalling,signal
BLK01924,SEC073,2025-10-12 06:00,2025-10-12 15:30,9.5,1,SIG0162,Signalling,none
BLK01925,SEC073,2025-11-02 06:00,2025-11-02 12:45,6.75,1,ENG0064,Engineering,track
BLK01926,SEC073,2025-11-09 06:00,2025-11-09 14:15,8.25,1,TRC2645,Traction,power
BLK01927,SEC073,2025-11-18 06:00,2025-11-18 15:00,9.0,1,SIG0668,Signalling,none
BLK01928,SEC073,2025-12-08 06:00,2025-12-08 09:45,3.75,1,ENG1849,Engineering,track
BLK01929,SEC074,2025-01-24 06:00,2025-01-24 12:15,6.25,1,SIG0995,Signalling,signal
BLK01930,SEC074,2025-02-01 06:00,2025-02-01 16:15,10.25,1,TRC1320,Traction,power
BLK01931,SEC074,2025-02-02 20:16,2025-02-03 09:45,13.48,2,TRC2082;SIG2162,Signalling;Traction,signal
BLK01932,SEC074,2025-02-04 06:00,2025-02-04 12:00,6.0,1,TRC2892,Traction,power
BLK01933,SEC074,2025-02-13 06:00,2025-02-13 11:00,5.0,1,TRC1223,Traction,none
BLK01934,SEC074,2025-03-24 06:00,2025-03-24 18:14,12.23,2,ENG1673;TRC0389,Engineering;Traction,track
BLK01935,SEC074,2025-03-24 23:12,2025-03-25 11:26,12.23,2,SIG0950;SIG1941,Signalling,none
BLK01936,SEC074,2025-05-01 06:00,2025-05-01 14:30,8.5,1,TRC1877,Traction,none
BLK01937,SEC074,2025-05-02 06:00,2025-05-02 11:00,5.0,1,ENG1219,Engineering,track
BLK01938,SEC074,2025-05-04 06:00,2025-05-04 07:30,1.5,1,SIG1120,Signalling,none
BLK01939,SEC074,2025-05-05 06:00,2025-05-05 10:00,4.0,1,ENG1411,Engineering,track
BLK01940,SEC074,2025-05-11 06:00,2025-05-11 16:30,10.5,1,ENG2000,Engineering,track
BLK01941,SEC074,2025-06-06 06:00,2025-06-06 09:00,3.0,1,ENG1095,Engineering,track
BLK01942,SEC074,2025-06-15 06:00,2025-06-15 07:30,1.5,1,SIG2979,Signalling,signal
BLK01943,SEC074,2025-07-08 06:00,2025-07-08 10:30,4.5,1,SIG0931,Signalling,none
BLK01944,SEC074,2025-08-02 06:00,2025-08-02 12:30,6.5,1,TRC1132,Traction,none
BLK01945,SEC074,2025-09-03 02:46,2025-09-03 12:45,9.98,2,ENG0073;SIG0056,Engineering;Signalling,signal;track
BLK01946,SEC074,2025-09-20 06:00,2025-09-20 10:45,4.75,1,ENG2196,Engineering,track
BLK01947,SEC074,2025-09-23 06:00,2025-09-23 08:15,2.25,1,ENG3325,Engineering,track
BLK01948,SEC074,2025-10-04 06:00,2025-10-04 13:00,7.0,1,TRC2862,Traction,none
BLK01949,SEC074,2025-10-23 06:00,2025-10-23 15:44,9.73,2,TRC0704;SIG0727,Signalling;Traction,power
BLK01950,SEC074,2025-10-26 06:00,2025-10-26 08:30,2.5,1,ENG3594,Engineering,track
BLK01951,SEC074,2025-10-30 18:16,2025-10-31 17:00,22.73,2,SIG0754;SIG2639,Signalling,signal
BLK01952,SEC074,2025-12-18 06:00,2025-12-18 11:00,5.0,1,ENG2320,Engineering,track
BLK01953,SEC074,2025-12-19 06:00,2025-12-19 10:30,4.5,1,SIG2248,Signalling,none
BLK01954,SEC075,2025-01-07 06:00,2025-01-07 09:15,3.25,1,TRC2005,Traction,none
BLK01955,SEC075,2025-01-16 06:00,2025-01-16 14:30,8.5,1,ENG1649,Engineering,track
BLK01956,SEC075,2025-01-26 06:00,2025-01-26 11:30,5.5,1,ENG0645,Engineering,track
BLK01957,SEC075,2025-02-22 02:46,2025-02-22 15:15,12.48,2,SIG2296;SIG0215,Signalling,signal
BLK01958,SEC075,2025-03-02 06:00,2025-03-02 08:15,2.25,1,SIG2082,Signalling,signal
BLK01959,SEC075,2025-03-08 06:00,2025-03-08 15:15,9.25,1,TRC1844,Traction,power
BLK01960,SEC075,2025-03-19 06:00,2025-03-19 10:30,4.5,1,ENG1862,Engineering,track
BLK01961,SEC075,2025-04-14 06:00,2025-04-14 11:30,5.5,1,TRC0362,Traction,power
BLK01962,SEC075,2025-04-15 14:29,2025-04-15 17:29,3.0,1,SIG2109,Signalling,signal
BLK01963,SEC075,2025-05-02 06:00,2025-05-02 14:15,8.25,1,ENG3517,Engineering,track
BLK01964,SEC075,2025-05-08 06:00,2025-05-08 10:30,4.5,1,TRC2652,Traction,power
BLK01965,SEC075,2025-05-17 06:00,2025-05-17 12:00,6.0,1,TRC0534,Traction,power
BLK01966,SEC075,2025-06-27 10:00,2025-06-28 06:14,20.23,2,TRC2324;TRC1583,Traction,power
BLK01967,SEC075,2025-06-29 06:00,2025-06-29 15:30,9.5,1,TRC1390,Traction,none
BLK01968,SEC075,2025-07-04 06:00,2025-07-04 12:30,6.5,1,SIG2372,Signalling,signal
BLK01969,SEC075,2025-08-08 06:00,2025-08-08 07:30,1.5,1,TRC0632,Traction,none
BLK01970,SEC075,2025-08-12 06:00,2025-08-12 14:15,8.25,1,ENG3272,Engineering,track
BLK01971,SEC075,2025-08-18 06:00,2025-08-19 00:59,18.98,2,SIG0790;SIG2229,Signalling,signal
BLK01972,SEC075,2025-08-22 06:00,2025-08-22 15:15,9.25,1,TRC0139,Traction,power
BLK01973,SEC075,2025-08-26 06:00,2025-08-26 16:00,10.0,1,TRC0198,Traction,power
BLK01974,SEC075,2025-09-08 06:00,2025-09-08 16:00,10.0,1,ENG2982,Engineering,track
BLK01975,SEC075,2025-09-15 06:00,2025-09-15 09:00,3.0,1,TRC0460,Traction,power
BLK01976,SEC075,2025-09-20 06:00,2025-09-20 14:15,8.25,1,TRC2115,Traction,none
BLK01977,SEC075,2025-09-24 06:00,2025-09-24 13:15,7.25,1,ENG2511,Engineering,track
BLK01978,SEC075,2025-09-28 06:00,2025-09-28 08:30,2.5,1,TRC0440,Traction,power
BLK01979,SEC075,2025-09-29 06:00,2025-09-29 16:00,10.0,1,ENG0098,Engineering,track
BLK01980,SEC075,2025-10-04 06:00,2025-10-04 16:30,10.5,1,ENG2136,Engineering,track
BLK01981,SEC075,2025-10-05 06:00,2025-10-05 10:00,4.0,1,SIG2751,Signalling,none
BLK01982,SEC075,2025-10-06 06:00,2025-10-06 15:45,9.75,1,ENG2644,Engineering,track
BLK01983,SEC075,2025-10-14 06:00,2025-10-14 08:45,2.75,1,SIG1888,Signalling,signal
BLK01984,SEC075,2025-10-19 06:00,2025-10-19 16:30,10.5,1,TRC1395,Traction,power
BLK01985,SEC075,2025-11-27 06:00,2025-11-27 10:00,4.0,1,TRC2697,Traction,power
BLK01986,SEC075,2025-12-08 06:00,2025-12-08 07:45,1.75,1,SIG1380,Signalling,none
BLK01987,SEC075,2025-12-18 06:00,2025-12-18 14:00,8.0,1,SIG0947,Signalling,signal
