task_id,department,section_id,asset_id,asset_type,task_type,defect_type,severity,criticality,days_to_deadline,asset_age,failure_history,maintenance_frequency,estimated_duration_hours,required_team_size,safety_impact_encoded,train_traffic_density,expected_train_conflicts,historical_failure_rate,priority_score,priority_class,power_block_required,signal_block_required,track_block_required,status
SIG2150,Signalling,SEC034,AST0709,Relay,Point Machine Servicing,Lock bar defect,1,CRITICAL,4,6.8,8,10.58,11.2,8,3,0.339,19.0,6.29,96.7,CRITICAL,False,False,False,In Progress
SIG2151,Signalling,SEC019,AST0919,Level Crossing Equipment,Level Crossing Maintenance,Bell failure,4,LOW,39,6.1,10,12.17,7.1,7,1,0.488,17.3,3.64,43.7,MEDIUM,False,True,False,Cancelled
SIG2152,Signalling,SEC041,AST0866,Track Circuit,Signal Inspection,Aspect error,2,HIGH,15,26.4,9,9.08,11.7,11,3,0.21,12.3,4.21,79.8,HIGH,False,True,False,Scheduled
SIG2153,Signalling,SEC032,AST0932,Interlocking,Relay Replacement,Timing drift,2,HIGH,15,10.8,9,12.0,8.3,15,3,0.349,14.5,3.71,81.9,CRITICAL,False,True,False,Pending
SIG2154,Signalling,SEC010,AST0760,Signal,Track Circuit Maintenance,Feed-end issue,3,MEDIUM,28,22.6,10,11.0,11.2,7,2,0.468,26.2,3.88,63.3,HIGH,False,True,False,Scheduled
SIG2155,Signalling,SEC061,AST0961,Point Machine,Relay Replacement,Contact oxidation,4,LOW,55,22.8,9,11.5,4.4,15,1,0.206,4.5,4.81,35.9,LOW,False,True,False,Completed
SIG2156,Signalling,SEC071,AST0971,Axle Counter,Point Machine Servicing,Clutch slip,1,CRITICAL,7,25.3,6,9.92,11.0,4,3,0.222,12.2,6.15,94.3,CRITICAL,False,False,False,Scheduled
SIG2157,Signalling,SEC034,AST0709,Relay,Signal Inspection,Aspect error,2,HIGH,15,6.8,8,10.58,11.8,9,3,0.339,20.0,6.29,81.8,CRITICAL,False,True,False,Completed
SIG2158,Signalling,SEC052,AST0952,Signal,Track Circuit Maintenance,Bonding defect,1,CRITICAL,7,2.0,10,10.33,9.6,11,3,0.2,9.6,6.06,93.9,CRITICAL,False,True,False,Completed
SIG2159,Signalling,SEC007,AST0757,Relay,Communication Equipment Repair,Control phone failure,3,MEDIUM,17,8.9,9,11.25,2.0,10,2,0.474,4.7,4.8,65.8,HIGH,False,True,False,Pending
SIG2160,Signalling,SEC054,AST0954,Track Circuit,Relay Replacement,Contact oxidation,2,HIGH,7,20.9,10,10.58,7.4,8,3,0.227,8.4,6.59,81.8,CRITICAL,False,True,False,Cancelled
SIG2161,Signalling,SEC041,AST0941,Relay,Axle Counter Calibration,Cable fault,3,MEDIUM,30,26.1,2,9.08,8.0,13,2,0.21,8.4,4.21,59.0,MEDIUM,False,False,False,Pending
SIG2162,Signalling,SEC074,AST0749,Relay,Track Circuit Maintenance,Insulation failure,3,MEDIUM,16,2.8,10,10.33,3.6,4,2,0.24,4.3,5.14,62.5,HIGH,False,True,False,Pending
SIG2163,Signalling,SEC038,AST0788,Interlocking,Interlocking Test,Signal interlocking mismatch,3,MEDIUM,28,3.2,10,11.25,5.5,15,2,0.411,11.3,5.15,62.4,HIGH,False,True,False,Completed
SIG2164,Signalling,SEC069,AST0969,Point Machine,Point Machine Servicing,Detection rod issue,1,CRITICAL,7,14.7,8,9.42,10.6,13,3,0.2,10.6,4.93,93.9,CRITICAL,False,False,False,Completed
SIG2165,Signalling,SEC043,AST0868,Interlocking,Level Crossing Maintenance,Boom barrier fault,3,MEDIUM,23,25.9,7,9.67,11.1,9,2,0.327,18.1,3.92,62.3,HIGH,False,True,False,In Progress
SIG2166,Signalling,SEC033,AST0858,Track Circuit,Axle Counter Calibration,Cable fault,4,LOW,58,28.0,10,12.0,8.1,13,1,0.492,19.9,4.08,39.5,LOW,False,False,False,Completed
SIG2167,Signalling,SEC060,AST0735,Level Crossing Equipment,Axle Counter Calibration,Cable fault,2,HIGH,14,5.5,10,11.42,9.3,2,3,0.2,9.3,4.71,79.9,HIGH,False,False,False,Cancelled
SIG2168,Signalling,SEC021,AST0996,Interlocking,Interlocking Test,Route locking fault,4,LOW,44,2.7,10,11.42,7.0,11,1,0.436,15.3,4.5,41.8,MEDIUM,False,True,False,Completed
SIG2169,Signalling,SEC046,AST0946,Track Circuit,Interlocking Test,Overlap fault,2,HIGH,13,22.5,10,10.33,5.8,12,3,0.27,7.8,6.88,81.2,CRITICAL,False,True,False,Completed
SIG2170,Signalling,SEC005,AST0905,Point Machine,Relay Replacement,Contact oxidation,4,LOW,31,9.9,10,11.75,10.8,14,1,0.528,28.5,3.62,46.0,MEDIUM,False,True,False,In Progress
SIG2171,Signalling,SEC009,AST0909,Relay,Level Crossing Maintenance,Bell failure,5,LOW,46,1.4,10,11.75,1.6,8,1,0.418,3.3,4.44,33.5,LOW,False,False,False,Pending
SIG2172,Signalling,SEC057,AST0807,Level Crossing Equipment,Interlocking Test,Overlap fault,1,CRITICAL,6,15.4,9,9.08,4.5,3,3,0.347,7.8,4.81,96.4,CRITICAL,False,True,False,Pending
SIG2173,Signalling,SEC059,AST0959,Level Crossing Equipment,Interlocking Test,Route locking fault,3,MEDIUM,28,2.7,10,10.0,3.6,15,2,0.201,3.6,3.74,59.3,MEDIUM,False,True,False,Cancelled
SIG2174,Signalling,SEC011,AST0986,Track Circuit,Interlocking Test,Route locking fault,4,LOW,45,4.9,10,13.25,5.1,12,1,0.484,12.3,5.46,42.3,MEDIUM,False,True,False,Completed
SIG2175,Signalling,SEC069,AST0969,Point Machine,Communication Equipment Repair,Control phone failure,3,MEDIUM,24,14.7,8,9.42,6.9,10,2,0.2,6.9,4.93,60.2,HIGH,False,True,False,In Progress
SIG2176,Signalling,SEC033,AST0933,Relay,Signal Inspection,Lamp failure,5,LOW,75,12.5,10,12.0,9.9,2,1,0.492,24.4,4.08,28.2,LOW,False,False,False,Pending
SIG2177,Signalling,SEC024,AST0774,Communication Equipment,Communication Equipment Repair,Radio fault,3,MEDIUM,27,1.6,10,12.42,7.0,2,2,0.413,14.5,5.04,62.7,HIGH,False,False,False,Pending
SIG2178,Signalling,SEC050,AST0875,Axle Counter,Interlocking Test,Route locking fault,2,HIGH,14,29.8,10,10.17,10.0,3,3,0.2,10.0,5.04,79.9,HIGH,False,True,False,Completed
SIG2179,Signalling,SEC059,AST0959,Level Crossing Equipment,Relay Replacement,Coil failure,4,LOW,38,2.7,10,10.0,9.9,5,1,0.201,9.9,3.74,39.6,LOW,False,True,False,Completed
SIG2180,Signalling,SEC023,AST0773,Relay,Track Circuit Maintenance,Feed-end issue,1,CRITICAL,6,6.6,10,12.25,5.2,4,3,0.453,11.8,6.82,98.0,CRITICAL,False,False,False,Cancelled
SIG2181,Signalling,SEC018,AST0993,Point Machine,Level Crossing Maintenance,Gate motor issue,4,LOW,36,29.6,10,11.92,3.2,3,1,0.416,6.7,4.53,43.2,MEDIUM,False,True,False,Completed
SIG2182,Signalling,SEC048,AST0873,Point Machine,Point Machine Servicing,Clutch slip,3,MEDIUM,20,12.5,4,11.25,7.0,5,2,0.293,10.3,3.75,62.5,HIGH,False,False,False,Pending
SIG2183,Signalling,SEC016,AST0766,Communication Equipment,Communication Equipment Repair,Fiber break,3,MEDIUM,27,5.1,7,12.25,2.0,11,2,0.424,4.2,4.21,62.9,HIGH,False,True,False,Completed
SIG2184,Signalling,SEC069,AST0819,Axle Counter,Point Machine Servicing,Detection rod issue,2,HIGH,13,26.9,10,9.42,6.0,10,3,0.2,6.0,4.93,80.1,CRITICAL,False,True,False,Completed
SIG2185,Signalling,SEC050,AST0800,Signal,Signal Inspection,Signal post tilt,3,MEDIUM,24,13.0,6,10.17,8.3,11,2,0.2,8.3,5.04,60.2,HIGH,False,True,False,Scheduled
SIG2186,Signalling,SEC066,AST0741,Relay,Axle Counter Calibration,Reset failure,4,LOW,60,4.3,10,11.67,6.4,13,1,0.27,8.6,3.83,35.7,LOW,False,True,False,Completed
SIG2187,Signalling,SEC053,AST0878,Communication Equipment,Interlocking Test,Signal interlocking mismatch,1,CRITICAL,6,22.9,10,11.83,7.8,14,3,0.25,9.8,4.69,94.9,CRITICAL,False,False,False,Pending
SIG2188,Signalling,SEC023,AST0998,Communication Equipment,Track Circuit Maintenance,Receiver fault,5,LOW,53,27.3,10,12.25,7.9,7,1,0.453,17.9,6.82,32.5,LOW,False,False,False,Scheduled
SIG2189,Signalling,SEC060,AST0885,Relay,Point Machine Servicing,Clutch slip,3,MEDIUM,15,8.9,9,11.42,7.8,2,2,0.2,7.8,4.71,62.2,HIGH,False,False,False,Scheduled
SIG2190,Signalling,SEC006,AST0906,Track Circuit,Axle Counter Calibration,Reset failure,2,HIGH,10,13.6,9,12.58,11.1,13,3,0.501,27.8,5.48,85.3,CRITICAL,False,True,False,Completed
SIG2191,Signalling,SEC011,AST0761,Point Machine,Level Crossing Maintenance,Gate motor issue,4,LOW,60,23.4,10,13.25,7.2,10,1,0.484,17.4,5.46,38.9,LOW,False,True,False,Cancelled
SIG2192,Signalling,SEC016,AST0991,Level Crossing Equipment,Point Machine Servicing,Motor fault,1,CRITICAL,5,26.8,10,12.25,9.0,14,3,0.424,19.1,4.21,97.7,CRITICAL,False,False,False,In Progress
SIG2193,Signalling,SEC032,AST0707,Axle Counter,Relay Replacement,Coil failure,4,LOW,40,3.8,10,12.0,7.6,4,1,0.349,13.3,3.71,41.3,MEDIUM,False,False,False,Cancelled
SIG2194,Signalling,SEC061,AST0886,Communication Equipment,Relay Replacement,Timing drift,1,CRITICAL,3,19.1,10,11.5,4.1,5,3,0.206,4.2,4.81,94.9,CRITICAL,False,False,False,Completed
SIG2195,Signalling,SEC027,AST0927,Level Crossing Equipment,Interlocking Test,Overlap fault,1,CRITICAL,6,28.7,10,11.75,7.4,7,3,0.357,13.2,4.24,96.5,CRITICAL,False,False,False,Completed
SIG2196,Signalling,SEC054,AST0804,Interlocking,Interlocking Test,Logic error,4,LOW,50,23.3,6,10.58,3.5,6,1,0.227,4.0,6.59,37.3,LOW,False,False,False,Completed
SIG2197,Signalling,SEC011,AST0761,Point Machine,Track Circuit Maintenance,Bonding defect,4,LOW,36,23.4,10,13.25,3.4,5,1,0.484,8.2,5.46,44.3,MEDIUM,False,False,False,Completed
SIG2198,Signalling,SEC036,AST0711,Level Crossing Equipment,Level Crossing Maintenance,Boom barrier fault,3,MEDIUM,15,10.0,10,11.42,7.7,11,2,0.521,20.1,4.29,67.0,HIGH,False,False,False,Cancelled
SIG2199,Signalling,SEC039,AST0714,Track Circuit,Track Circuit Maintenance,Insulation failure,3,MEDIUM,25,12.5,6,9.42,6.4,3,2,0.359,11.5,5.55,62.3,HIGH,False,True,False,Pending
SIG2200,Signalling,SEC013,AST0838,Communication Equipment,Track Circuit Maintenance,Bonding defect,2,HIGH,11,6.2,7,12.08,1.1,13,3,0.475,2.6,5.41,84.7,CRITICAL,False,False,False,Scheduled
SIG2201,Signalling,SEC051,AST0951,Level Crossing Equipment,Communication Equipment Repair,Radio fault,3,MEDIUM,19,21.9,8,10.25,2.8,7,2,0.258,3.6,4.19,62.1,HIGH,False,True,False,Pending
SIG2202,Signalling,SEC071,AST0746,Track Circuit,Point Machine Servicing,Detection rod issue,4,LOW,44,26.8,9,9.92,7.7,13,1,0.222,8.5,6.15,38.6,LOW,False,True,False,Completed
SIG2203,Signalling,SEC018,AST0768,Signal,Level Crossing Maintenance,Bell failure,4,LOW,33,1.2,7,11.92,4.3,3,1,0.416,8.9,4.53,43.9,MEDIUM,False,True,False,In Progress
SIG2204,Signalling,SEC008,AST0833,Point Machine,Interlocking Test,Overlap fault,5,LOW,46,11.0,7,12.17,7.1,15,1,0.455,16.2,5.1,34.1,LOW,False,True,False,Pending
SIG2205,Signalling,SEC008,AST0833,Point Machine,Interlocking Test,Signal interlocking mismatch,4,LOW,29,11.0,7,12.17,8.5,10,1,0.455,19.3,5.1,45.4,MEDIUM,False,True,False,Pending
SIG2206,Signalling,SEC048,AST0798,Communication Equipment,Signal Inspection,Lamp failure,3,MEDIUM,18,2.2,10,11.25,4.0,2,2,0.293,5.9,3.75,62.9,HIGH,False,True,False,Completed
SIG2207,Signalling,SEC023,AST0773,Relay,Axle Counter Calibration,Count error,3,MEDIUM,21,6.6,10,12.25,11.5,6,2,0.453,26.0,6.82,64.6,HIGH,False,False,False,Completed
SIG2208,Signalling,SEC024,AST0774,Communication Equipment,Communication Equipment Repair,OFC splice loss,2,HIGH,11,1.6,10,12.42,2.6,5,3,0.413,5.4,5.04,83.8,CRITICAL,False,True,False,Pending
SIG2209,Signalling,SEC059,AST0884,Interlocking,Point Machine Servicing,Lock bar defect,3,MEDIUM,19,13.3,10,10.0,9.4,6,2,0.201,9.4,3.74,61.3,HIGH,False,True,False,Completed
SIG2210,Signalling,SEC071,AST0746,Track Circuit,Signal Inspection,Aspect error,4,LOW,37,26.8,9,9.92,6.4,7,1,0.222,7.1,6.15,40.1,MEDIUM,False,False,False,In Progress
SIG2211,Signalling,SEC057,AST0807,Level Crossing Equipment,Signal Inspection,Signal post tilt,4,LOW,45,15.4,9,9.08,10.4,14,1,0.347,18.0,4.81,40.2,MEDIUM,False,True,False,Pending
SIG2212,Signalling,SEC040,AST0865,Point Machine,Axle Counter Calibration,Sensor misalignment,3,MEDIUM,28,19.6,10,12.08,7.3,11,2,0.242,8.8,4.17,59.9,MEDIUM,False,True,False,Scheduled
SIG2213,Signalling,SEC029,AST0854,Communication Equipment,Relay Replacement,Timing drift,2,HIGH,15,19.6,10,10.5,5.1,14,3,0.512,13.1,4.95,84.3,CRITICAL,False,True,False,Completed
SIG2214,Signalling,SEC039,AST0939,Axle Counter,Point Machine Servicing,Motor fault,1,CRITICAL,7,11.8,10,9.42,5.3,7,3,0.359,9.5,5.55,96.3,CRITICAL,False,False,False,Cancelled
SIG2215,Signalling,SEC021,AST0771,Axle Counter,Track Circuit Maintenance,Receiver fault,4,LOW,60,5.2,7,11.42,11.7,9,1,0.436,25.5,4.5,38.2,LOW,False,False,False,Scheduled
SIG2216,Signalling,SEC068,AST0893,Relay,Track Circuit Maintenance,Bonding defect,4,LOW,29,11.1,7,10.58,4.3,14,1,0.306,6.6,4.65,43.1,MEDIUM,False,False,False,Scheduled
SIG2217,Signalling,SEC045,AST0945,Point Machine,Relay Replacement,Contact oxidation,3,MEDIUM,19,1.2,10,11.08,2.5,14,2,0.28,3.5,4.74,62.5,HIGH,False,True,False,Completed
SIG2218,Signalling,SEC007,AST0907,Axle Counter,Relay Replacement,Mechanical wear,1,CRITICAL,6,21.4,10,11.25,5.1,14,3,0.474,12.1,4.8,98.3,CRITICAL,False,False,False,Completed
SIG2219,Signalling,SEC026,AST0851,Axle Counter,Interlocking Test,Overlap fault,3,MEDIUM,19,13.3,10,11.42,11.7,9,2,0.516,30.2,7.05,66.0,HIGH,False,False,False,Completed
SIG2220,Signalling,SEC055,AST0730,Track Circuit,Signal Inspection,Lamp failure,4,LOW,29,14.7,10,12.5,11.7,15,1,0.211,12.3,4.48,41.7,MEDIUM,False,True,False,In Progress
SIG2221,Signalling,SEC032,AST0857,Point Machine,Signal Inspection,Lamp failure,1,CRITICAL,4,20.3,10,12.0,5.4,11,3,0.349,9.4,3.71,96.8,CRITICAL,False,True,False,In Progress
SIG2222,Signalling,SEC075,AST0750,Communication Equipment,Communication Equipment Repair,Control phone failure,3,MEDIUM,30,26.3,10,9.83,11.9,13,2,0.2,11.9,4.64,58.8,MEDIUM,False,True,False,In Progress
SIG2223,Signalling,SEC060,AST0810,Track Circuit,Axle Counter Calibration,Cable fault,2,HIGH,15,6.4,10,11.42,8.4,8,3,0.2,8.4,4.71,79.7,HIGH,False,True,False,Pending
SIG2224,Signalling,SEC024,AST0849,Point Machine,Track Circuit Maintenance,Receiver fault,5,LOW,74,27.9,10,12.42,5.8,12,1,0.413,12.0,5.04,27.3,LOW,False,True,False,Pending
SIG2225,Signalling,SEC059,AST0884,Interlocking,Relay Replacement,Contact oxidation,3,MEDIUM,27,13.3,10,10.0,2.5,5,2,0.201,2.5,3.74,59.5,MEDIUM,False,True,False,Scheduled
SIG2226,Signalling,SEC070,AST0745,Point Machine,Relay Replacement,Contact oxidation,2,HIGH,13,8.7,10,10.42,3.2,15,3,0.228,3.6,3.73,80.5,CRITICAL,False,True,False,Completed
SIG2227,Signalling,SEC074,AST0899,Axle Counter,Axle Counter Calibration,Sensor misalignment,2,HIGH,9,22.3,7,10.33,2.2,6,3,0.24,2.6,5.14,81.6,CRITICAL,False,False,False,Completed
SIG2228,Signalling,SEC024,AST0999,Level Crossing Equipment,Signal Inspection,Lamp failure,3,MEDIUM,17,6.4,10,12.42,3.4,4,2,0.413,7.0,5.04,64.9,HIGH,False,True,False,Pending
SIG2229,Signalling,SEC075,AST0975,Level Crossing Equipment,Signal Inspection,Lens damage,4,LOW,39,14.0,10,9.83,8.5,14,1,0.2,8.5,4.64,39.3,LOW,False,False,False,Pending
SIG2230,Signalling,SEC037,AST0787,Axle Counter,Communication Equipment Repair,OFC splice loss,2,HIGH,15,12.3,10,10.08,5.6,2,3,0.498,13.9,5.05,84.1,CRITICAL,False,True,False,Completed
SIG2231,Signalling,SEC072,AST0822,Communication Equipment,Axle Counter Calibration,Count error,4,LOW,60,22.5,10,11.17,7.8,10,1,0.24,9.4,4.96,35.3,LOW,False,True,False,Completed
SIG2232,Signalling,SEC074,AST0824,Signal,Axle Counter Calibration,Cable fault,4,LOW,48,16.1,4,10.33,11.6,15,1,0.24,13.9,5.14,37.9,LOW,False,True,False,Completed
SIG2233,Signalling,SEC067,AST0892,Interlocking,Level Crossing Maintenance,Lighting defect,2,HIGH,12,25.6,6,8.83,4.4,13,3,0.258,5.7,4.95,81.2,CRITICAL,False,False,False,Scheduled
SIG2234,Signalling,SEC018,AST0768,Signal,Axle Counter Calibration,Count error,2,HIGH,10,1.2,7,11.92,6.3,5,3,0.416,13.1,4.53,84.0,CRITICAL,False,True,False,Completed
SIG2235,Signalling,SEC006,AST0981,Relay,Track Circuit Maintenance,Insulation failure,3,MEDIUM,30,11.8,10,12.58,1.3,4,2,0.501,3.3,5.48,63.3,HIGH,False,False,False,Cancelled
SIG2236,Signalling,SEC026,AST0701,Relay,Point Machine Servicing,Clutch slip,3,MEDIUM,23,3.2,10,11.42,10.8,8,2,0.516,27.9,7.05,65.1,HIGH,False,False,False,Cancelled
SIG2237,Signalling,SEC034,AST0709,Relay,Signal Inspection,Aspect error,3,MEDIUM,26,6.8,8,10.58,6.7,15,2,0.339,11.4,6.29,61.8,HIGH,False,True,False,Completed
SIG2238,Signalling,SEC038,AST0788,Interlocking,Interlocking Test,Logic error,2,HIGH,14,3.2,10,11.25,11.5,9,3,0.411,23.6,5.15,83.1,CRITICAL,False,True,False,Pending
SIG2239,Signalling,SEC038,AST0713,Point Machine,Communication Equipment Repair,Control phone failure,3,MEDIUM,21,19.1,7,11.25,8.6,14,2,0.411,17.7,5.15,64.0,HIGH,False,True,False,In Progress
SIG2240,Signalling,SEC070,AST0970,Track Circuit,Level Crossing Maintenance,Bell failure,3,MEDIUM,28,24.8,8,10.42,3.8,5,2,0.228,4.3,3.73,59.7,MEDIUM,False,True,False,Completed
SIG2241,Signalling,SEC044,AST0719,Level Crossing Equipment,Communication Equipment Repair,Control phone failure,1,CRITICAL,6,18.3,10,12.25,2.3,7,3,0.347,4.0,5.07,96.4,CRITICAL,False,False,False,Pending
SIG2242,Signalling,SEC064,AST0814,Communication Equipment,Track Circuit Maintenance,Feed-end issue,1,CRITICAL,7,28.5,10,9.83,11.3,3,3,0.245,13.8,6.15,94.6,CRITICAL,False,False,False,Scheduled
SIG2243,Signalling,SEC056,AST0731,Axle Counter,Axle Counter Calibration,Sensor misalignment,5,LOW,85,26.6,9,11.58,4.3,2,1,0.285,6.1,4.77,22.9,LOW,False,False,False,Completed
SIG2244,Signalling,SEC065,AST0890,Track Circuit,Signal Inspection,Signal post tilt,2,HIGH,9,22.1,8,10.75,11.0,12,3,0.287,15.8,3.89,82.3,CRITICAL,False,True,False,Completed
SIG2245,Signalling,SEC018,AST0843,Axle Counter,Interlocking Test,Signal interlocking mismatch,2,HIGH,11,21.2,10,11.92,2.3,13,3,0.416,4.8,4.53,83.8,CRITICAL,False,False,False,Pending
SIG2246,Signalling,SEC061,AST0811,Axle Counter,Axle Counter Calibration,Reset failure,5,LOW,69,17.4,9,11.5,8.9,6,1,0.206,9.2,4.81,25.3,LOW,False,False,False,Pending
SIG2247,Signalling,SEC018,AST0768,Signal,Track Circuit Maintenance,Receiver fault,3,MEDIUM,27,1.2,7,11.92,2.2,14,2,0.416,4.6,4.53,62.7,HIGH,False,True,False,Cancelled
SIG2248,Signalling,SEC074,AST0974,Communication Equipment,Level Crossing Maintenance,Boom barrier fault,2,HIGH,14,15.8,10,10.33,4.4,3,3,0.24,5.3,5.14,80.5,CRITICAL,False,False,False,Pending
SIG2249,Signalling,SEC010,AST0760,Signal,Track Circuit Maintenance,Insulation failure,2,HIGH,8,22.6,10,11.0,9.6,14,3,0.468,22.5,3.88,85.2,CRITICAL,False,True,False,Pending
SIG2250,Signalling,SEC023,AST0773,Relay,Axle Counter Calibration,Sensor misalignment,3,MEDIUM,18,6.6,10,12.25,10.0,3,2,0.453,22.7,6.82,65.3,HIGH,False,False,False,Completed
SIG2251,Signalling,SEC004,AST0829,Relay,Level Crossing Maintenance,Boom barrier fault,5,LOW,78,20.1,10,10.42,9.7,15,1,0.435,21.1,4.46,26.7,LOW,False,False,False,Scheduled
SIG2252,Signalling,SEC035,AST0935,Level Crossing Equipment,Level Crossing Maintenance,Lighting defect,2,HIGH,10,18.4,7,10.58,6.7,4,3,0.482,16.1,4.57,85.0,CRITICAL,False,False,False,Scheduled
SIG2253,Signalling,SEC001,AST0976,Signal,Track Circuit Maintenance,Insulation failure,3,MEDIUM,27,28.6,4,10.25,1.8,7,2,0.426,3.8,4.45,62.9,HIGH,False,False,False,Pending
SIG2254,Signalling,SEC061,AST0811,Axle Counter,Track Circuit Maintenance,Receiver fault,3,MEDIUM,25,17.4,9,11.5,2.0,4,2,0.206,2.1,4.81,60.0,MEDIUM,False,False,False,Completed
SIG2255,Signalling,SEC001,AST0751,Level Crossing Equipment,Communication Equipment Repair,OFC splice loss,2,HIGH,14,18.0,10,10.25,7.4,8,3,0.426,15.8,4.45,83.3,CRITICAL,False,False,False,Scheduled
SIG2256,Signalling,SEC024,AST0849,Point Machine,Track Circuit Maintenance,Insulation failure,3,MEDIUM,29,27.9,10,12.42,5.2,6,2,0.413,10.7,5.04,62.3,HIGH,False,True,False,Completed
SIG2257,Signalling,SEC015,AST0915,Axle Counter,Relay Replacement,Mechanical wear,2,HIGH,14,29.8,10,11.67,3.5,13,3,0.45,7.9,3.48,83.6,CRITICAL,False,False,False,Completed
SIG2258,Signalling,SEC054,AST0879,Level Crossing Equipment,Relay Replacement,Mechanical wear,4,LOW,44,0.7,10,10.58,4.3,12,1,0.227,4.9,6.59,38.6,LOW,False,False,False,Completed
SIG2259,Signalling,SEC038,AST0938,Track Circuit,Level Crossing Maintenance,Gate motor issue,1,CRITICAL,5,27.6,10,11.25,4.8,10,3,0.411,9.9,5.15,97.6,CRITICAL,False,False,False,Completed
SIG2260,Signalling,SEC064,AST0739,Axle Counter,Communication Equipment Repair,Control phone failure,4,LOW,57,9.1,10,9.83,8.3,10,1,0.245,10.2,6.15,36.0,LOW,False,False,False,In Progress
SIG2261,Signalling,SEC068,AST0968,Signal,Axle Counter Calibration,Sensor misalignment,2,HIGH,11,4.4,10,10.58,5.3,9,3,0.306,8.1,4.65,82.1,CRITICAL,False,True,False,Completed
SIG2262,Signalling,SEC067,AST0742,Communication Equipment,Signal Inspection,Signal post tilt,3,MEDIUM,14,3.2,10,8.83,3.4,10,2,0.258,4.4,4.95,63.3,HIGH,False,False,False,Completed
SIG2263,Signalling,SEC020,AST0995,Axle Counter,Level Crossing Maintenance,Lighting defect,1,CRITICAL,4,10.1,10,10.75,1.6,4,3,0.384,3.1,4.16,97.4,CRITICAL,False,True,False,Pending
SIG2264,Signalling,SEC042,AST0717,Relay,Axle Counter Calibration,Cable fault,5,LOW,51,4.0,10,11.0,9.0,5,1,0.291,13.1,4.95,30.5,LOW,False,True,False,Scheduled
SIG2265,Signalling,SEC045,AST0870,Communication Equipment,Relay Replacement,Mechanical wear,3,MEDIUM,16,3.7,10,11.08,8.6,10,2,0.28,12.0,4.74,63.1,HIGH,False,False,False,Scheduled
SIG2266,Signalling,SEC025,AST0925,Relay,Relay Replacement,Mechanical wear,1,CRITICAL,3,23.8,6,11.67,9.8,15,3,0.482,23.6,4.77,99.1,CRITICAL,False,False,False,Completed
SIG2267,Signalling,SEC007,AST0907,Axle Counter,Relay Replacement,Contact oxidation,3,MEDIUM,30,21.4,10,11.25,6.8,4,2,0.474,16.1,4.8,62.9,HIGH,False,True,False,Completed
SIG2268,Signalling,SEC032,AST0932,Interlocking,Interlocking Test,Route locking fault,3,MEDIUM,27,10.8,9,12.0,7.5,12,2,0.349,13.1,3.71,61.7,HIGH,False,False,False,Completed
SIG2269,Signalling,SEC069,AST0819,Axle Counter,Track Circuit Maintenance,Insulation failure,4,LOW,53,26.9,10,9.42,5.4,13,1,0.2,5.4,4.93,36.2,LOW,False,True,False,In Progress
SIG2270,Signalling,SEC042,AST0867,Axle Counter,Level Crossing Maintenance,Boom barrier fault,4,LOW,27,15.6,10,11.0,11.3,10,1,0.291,16.4,4.95,43.4,MEDIUM,False,False,False,Pending
SIG2271,Signalling,SEC045,AST0720,Signal,Interlocking Test,Route locking fault,3,MEDIUM,19,3.2,10,11.08,11.8,6,2,0.28,16.5,4.74,62.5,HIGH,False,True,False,Pending
SIG2272,Signalling,SEC064,AST0739,Axle Counter,Axle Counter Calibration,Sensor misalignment,5,LOW,51,9.1,10,9.83,11.2,3,1,0.245,13.7,6.15,29.8,LOW,False,False,False,Cancelled
SIG2273,Signalling,SEC054,AST0954,Track Circuit,Axle Counter Calibration,Count error,2,HIGH,8,20.9,10,10.58,5.6,7,3,0.227,6.4,6.59,81.6,CRITICAL,False,True,False,Completed
SIG2274,Signalling,SEC041,AST0791,Level Crossing Equipment,Axle Counter Calibration,Count error,4,LOW,29,7.7,9,9.08,9.3,11,1,0.21,9.8,4.21,41.7,MEDIUM,False,False,False,Completed
SIG2275,Signalling,SEC023,AST0923,Axle Counter,Communication Equipment Repair,OFC splice loss,5,LOW,42,26.3,10,12.25,11.8,6,1,0.453,26.7,6.82,35.0,LOW,False,False,False,Completed
SIG2276,Signalling,SEC032,AST0857,Point Machine,Point Machine Servicing,Motor fault,2,HIGH,13,20.3,10,12.0,9.5,15,3,0.349,16.6,3.71,82.3,CRITICAL,False,False,False,Completed
SIG2277,Signalling,SEC067,AST0967,Level Crossing Equipment,Communication Equipment Repair,Fiber break,2,HIGH,15,22.5,7,8.83,4.7,7,3,0.258,6.1,4.95,80.5,CRITICAL,False,True,False,Scheduled
