task_id,section_id,department,priority_score,duration_hours,earliest_start,latest_end,deadline,train_conflict_cost,traffic_density,power_block_required,signal_block_required,track_block_required,can_combine
SIG1042,SEC063,Signalling,94.7,4.2,2025-05-30 06:00,2025-06-03 22:00,2025-06-03,85.3,0.203,False,True,False,False
SIG1043,SEC042,Signalling,43.6,5.2,2025-05-23 06:00,2025-06-18 22:00,2025-06-18,151.3,0.291,False,True,False,True
SIG1044,SEC032,Signalling,96.2,6.8,2025-01-14 06:00,2025-01-21 22:00,2025-01-21,237.3,0.349,False,True,False,False
SIG1045,SEC007,Signalling,31.9,4.7,2025-12-17 06:00,2026-02-12 22:00,2026-02-12,222.8,0.474,False,False,False,False
SIG1048,SEC035,Signalling,41.8,11.5,2025-02-18 06:00,2025-04-06 22:00,2025-04-06,554.3,0.482,False,True,False,True
SIG1049,SEC032,Signalling,64.6,4.4,2025-09-07 06:00,2025-09-21 22:00,2025-09-21,153.6,0.349,False,False,False,False
SIG1053,SEC026,Signalling,27.0,4.0,2025-05-25 06:00,2025-08-15 22:00,2025-08-15,206.4,0.516,False,True,False,True
SIG1056,SEC072,Signalling,60.5,4.5,2025-04-23 06:00,2025-05-18 22:00,2025-05-18,108.0,0.24,False,True,False,True
SIG1059,SEC023,Signalling,98.6,2.2,2025-05-17 06:00,2025-05-20 22:00,2025-05-20,99.7,0.453,False,True,False,False
SIG1060,SEC030,Signalling,62.6,4.9,2025-03-07 06:00,2025-04-03 22:00,2025-04-03,200.4,0.409,False,False,False,True
SIG1063,SEC064,Signalling,80.3,11.4,2025-10-17 06:00,2025-11-01 22:00,2025-11-01,279.3,0.245,False,False,False,True
SIG1064,SEC049,Signalling,63.0,11.9,2025-01-16 06:00,2025-02-05 22:00,2025-02-05,391.5,0.329,False,True,False,True
SIG1068,SEC043,Signalling,38.3,10.1,2025-06-15 06:00,2025-08-06 22:00,2025-08-06,330.3,0.327,False,True,False,True
SIG1071,SEC064,Signalling,95.5,5.3,2025-09-10 06:00,2025-09-13 22:00,2025-09-13,129.8,0.245,False,False,False,True
SIG1072,SEC021,Signalling,84.3,2.9,2025-12-15 06:00,2025-12-25 22:00,2025-12-25,126.4,0.436,False,True,False,True
SIG1073,SEC042,Signalling,43.4,4.8,2025-05-07 06:00,2025-06-03 22:00,2025-06-03,139.7,0.291,False,True,False,True
SIG1074,SEC036,Signalling,40.1,2.7,2025-10-29 06:00,2025-12-25 22:00,2025-12-25,140.7,0.521,False,True,False,True
SIG1075,SEC031,Signalling,84.3,9.2,2025-03-10 06:00,2025-03-18 22:00,2025-03-18,372.6,0.405,False,False,False,True
SIG1077,SEC025,Signalling,98.8,9.0,2025-07-16 06:00,2025-07-20 22:00,2025-07-20,433.8,0.482,False,True,False,True
SIG1078,SEC070,Signalling,59.7,10.1,2025-11-18 06:00,2025-12-16 22:00,2025-12-16,230.3,0.228,False,True,False,False
SIG1080,SEC028,Signalling,45.5,1.4,2025-04-30 06:00,2025-06-02 22:00,2025-06-02,72.7,0.519,False,False,False,True
SIG1081,SEC004,Signalling,83.4,2.4,2025-09-14 06:00,2025-09-28 22:00,2025-09-28,104.4,0.435,False,False,False,True
SIG1082,SEC039,Signalling,64.6,3.5,2025-03-12 06:00,2025-03-27 22:00,2025-03-27,125.6,0.359,False,False,False,True
SIG1084,SEC029,Signalling,64.2,7.2,2025-10-16 06:00,2025-11-12 22:00,2025-11-12,368.6,0.512,False,False,False,True
SIG1085,SEC003,Signalling,65.2,9.2,2025-05-01 06:00,2025-05-22 22:00,2025-05-22,452.6,0.492,False,False,False,True
SIG1086,SEC064,Signalling,31.2,7.7,2025-03-18 06:00,2025-05-02 22:00,2025-05-02,188.6,0.245,False,True,False,True
SIG1087,SEC034,Signalling,22.8,5.3,2025-12-10 06:00,2026-03-09 22:00,2026-03-09,179.7,0.339,False,False,False,False
SIG1088,SEC013,Signalling,64.1,7.2,2025-05-26 06:00,2025-06-20 22:00,2025-06-20,342.0,0.475,False,False,False,True
SIG1089,SEC068,Signalling,26.1,4.0,2025-01-10 06:00,2025-03-23 22:00,2025-03-23,122.4,0.306,False,True,False,True
SIG1092,SEC073,Signalling,61.6,3.8,2025-01-05 06:00,2025-01-23 22:00,2025-01-23,79.0,0.208,False,True,False,False
SIG1094,SEC029,Signalling,66.2,9.8,2025-06-25 06:00,2025-07-13 22:00,2025-07-13,501.8,0.512,False,True,False,True
SIG1097,SEC050,Signalling,39.3,5.7,2025-10-12 06:00,2025-11-20 22:00,2025-11-20,114.0,0.2,False,False,False,True
SIG1099,SEC043,Signalling,82.9,8.0,2025-11-09 06:00,2025-11-18 22:00,2025-11-18,261.6,0.327,False,False,False,True
SIG1100,SEC050,Signalling,81.0,10.4,2025-08-17 06:00,2025-08-26 22:00,2025-08-26,208.0,0.2,False,False,False,True
SIG1101,SEC057,Signalling,61.0,6.1,2025-06-07 06:00,2025-07-07 22:00,2025-07-07,211.7,0.347,False,True,False,False
SIG1102,SEC015,Signalling,84.8,4.8,2025-12-17 06:00,2025-12-26 22:00,2025-12-26,216.0,0.45,False,True,False,True
SIG1103,SEC023,Signalling,42.5,7.9,2025-02-22 06:00,2025-04-05 22:00,2025-04-05,357.9,0.453,False,False,False,False
SIG1105,SEC030,Signalling,39.8,2.7,2025-02-27 06:00,2025-04-19 22:00,2025-04-19,110.4,0.409,False,True,False,True
SIG1109,SEC070,Signalling,94.4,5.6,2025-03-06 06:00,2025-03-13 22:00,2025-03-13,127.7,0.228,False,True,False,True
SIG1110,SEC015,Signalling,39.3,11.4,2025-01-24 06:00,2025-03-21 22:00,2025-03-21,513.0,0.45,False,True,False,True
SIG1111,SEC066,Signalling,37.7,10.5,2025-01-10 06:00,2025-03-02 22:00,2025-03-02,283.5,0.27,False,True,False,False
SIG1118,SEC017,Signalling,64.9,9.7,2025-10-20 06:00,2025-11-04 22:00,2025-11-04,372.5,0.384,False,True,False,True
SIG1120,SEC074,Signalling,81.4,1.4,2025-05-04 06:00,2025-05-14 22:00,2025-05-14,33.6,0.24,False,False,False,True
SIG1121,SEC021,Signalling,65.7,5.9,2025-11-11 06:00,2025-11-26 22:00,2025-11-26,257.2,0.436,False,True,False,True
SIG1124,SEC031,Signalling,63.5,7.0,2025-03-27 06:00,2025-04-19 22:00,2025-04-19,283.5,0.405,False,True,False,True
SIG1125,SEC018,Signalling,64.3,5.2,2025-07-16 06:00,2025-08-05 22:00,2025-08-05,216.3,0.416,False,True,False,True
SIG1127,SEC061,Signalling,59.6,10.2,2025-03-19 06:00,2025-04-15 22:00,2025-04-15,210.1,0.206,False,False,False,True
SIG1128,SEC035,Signalling,43.8,2.7,2025-05-20 06:00,2025-06-27 22:00,2025-06-27,130.1,0.482,False,True,False,True
SIG1129,SEC010,Signalling,64.4,4.9,2025-06-16 06:00,2025-07-09 22:00,2025-07-09,229.3,0.468,False,False,False,True
SIG1131,SEC027,Signalling,61.9,11.5,2025-06-28 06:00,2025-07-25 22:00,2025-07-25,410.6,0.357,False,False,False,True
SIG1132,SEC006,Signalling,46.3,7.0,2025-06-19 06:00,2025-07-17 22:00,2025-07-17,350.7,0.501,False,False,False,True
SIG1135,SEC009,Signalling,65.0,5.5,2025-08-08 06:00,2025-08-25 22:00,2025-08-25,229.9,0.418,False,True,False,True
SIG1136,SEC054,Signalling,59.7,7.6,2025-01-29 06:00,2025-02-26 22:00,2025-02-26,172.5,0.227,False,True,False,True
SIG1138,SEC051,Signalling,39.5,2.3,2025-11-28 06:00,2026-01-09 22:00,2026-01-09,59.3,0.258,False,True,False,False
SIG1140,SEC040,Signalling,61.0,11.8,2025-01-07 06:00,2025-01-30 22:00,2025-01-30,285.6,0.242,False,True,False,False
SIG1142,SEC058,Signalling,82.5,6.6,2025-09-16 06:00,2025-09-23 22:00,2025-09-23,180.2,0.273,False,False,False,True
SIG1143,SEC047,Signalling,60.0,6.8,2025-09-06 06:00,2025-10-01 22:00,2025-10-01,138.7,0.204,False,False,False,True
SIG1145,SEC044,Signalling,63.5,4.2,2025-10-30 06:00,2025-11-18 22:00,2025-11-18,145.7,0.347,False,True,False,True
SIG1146,SEC016,Signalling,45.8,9.7,2025-08-27 06:00,2025-09-21 22:00,2025-09-21,411.3,0.424,False,True,False,True
SIG1148,SEC002,Signalling,36.8,7.0,2025-05-13 06:00,2025-07-12 22:00,2025-07-12,238.7,0.341,False,False,False,False
SIG1151,SEC002,Signalling,83.3,8.8,2025-07-01 06:00,2025-07-09 22:00,2025-07-09,300.1,0.341,False,False,False,False
SIG1155,SEC007,Signalling,98.1,2.2,2025-01-29 06:00,2025-02-05 22:00,2025-02-05,104.3,0.474,False,True,False,True
SIG1156,SEC011,Signalling,63.5,4.7,2025-06-17 06:00,2025-07-15 22:00,2025-07-15,227.5,0.484,False,True,False,True
SIG1158,SEC069,Signalling,60.4,11.5,2025-03-04 06:00,2025-03-27 22:00,2025-03-27,230.0,0.2,False,False,False,False
SIG1162,SEC041,Signalling,36.6,4.4,2025-07-26 06:00,2025-09-16 22:00,2025-09-16,92.4,0.21,False,False,False,False
SIG1163,SEC058,Signalling,95.9,3.8,2025-06-18 06:00,2025-06-21 22:00,2025-06-21,103.7,0.273,False,False,False,True
SIG1166,SEC059,Signalling,40.0,11.4,2025-01-05 06:00,2025-02-10 22:00,2025-02-10,229.1,0.201,False,True,False,True
SIG1170,SEC030,Signalling,97.7,11.1,2025-03-07 06:00,2025-03-11 22:00,2025-03-11,454.0,0.409,False,False,False,True
SIG1173,SEC004,Signalling,35.1,7.1,2025-07-04 06:00,2025-08-13 22:00,2025-08-13,308.8,0.435,False,True,False,True
SIG1174,SEC058,Signalling,81.0,9.8,2025-12-18 06:00,2026-01-01 22:00,2026-01-01,267.5,0.273,False,False,False,False
SIG1175,SEC014,Signalling,41.4,9.6,2025-10-08 06:00,2025-11-24 22:00,2025-11-24,435.8,0.454,False,False,False,True
SIG1176,SEC056,Signalling,21.8,5.0,2025-07-22 06:00,2025-10-20 22:00,2025-10-20,142.5,0.285,False,False,False,True
SIG1177,SEC031,Signalling,84.1,2.0,2025-03-13 06:00,2025-03-22 22:00,2025-03-22,81.0,0.405,False,True,False,True
SIG1182,SEC048,Signalling,82.6,3.5,2025-10-27 06:00,2025-11-04 22:00,2025-11-04,102.5,0.293,False,True,False,True
SIG1183,SEC036,Signalling,46.1,8.4,2025-08-06 06:00,2025-09-05 22:00,2025-09-05,437.6,0.521,False,False,False,False
SIG1185,SEC028,Signalling,44.1,5.2,2025-02-27 06:00,2025-04-07 22:00,2025-04-07,269.9,0.519,False,False,False,True
SIG1190,SEC001,Signalling,98.0,10.4,2025-06-06 06:00,2025-06-10 22:00,2025-06-10,443.0,0.426,False,True,False,True
SIG1193,SEC008,Signalling,65.5,5.3,2025-01-28 06:00,2025-02-14 22:00,2025-02-14,241.2,0.455,False,False,False,True
SIG1194,SEC062,Signalling,61.1,1.5,2025-08-15 06:00,2025-09-04 22:00,2025-09-04,30.0,0.2,False,True,False,False
SIG1196,SEC007,Signalling,98.3,10.7,2025-03-04 06:00,2025-03-10 22:00,2025-03-10,507.2,0.474,False,False,False,False
SIG1197,SEC066,Signalling,95.7,1.3,2025-08-23 06:00,2025-08-27 22:00,2025-08-27,35.1,0.27,False,False,False,False
SIG1199,SEC051,Signalling,63.3,7.2,2025-11-30 06:00,2025-12-14 22:00,2025-12-14,185.8,0.258,False,False,False,True
SIG1201,SEC011,Signalling,63.1,10.3,2025-06-22 06:00,2025-07-22 22:00,2025-07-22,498.5,0.484,False,True,False,True
SIG1204,SEC014,Signalling,44.0,3.6,2025-01-13 06:00,2025-02-17 22:00,2025-02-17,163.4,0.454,False,True,False,True
SIG1205,SEC032,Signalling,62.2,9.6,2025-10-11 06:00,2025-11-05 22:00,2025-11-05,335.0,0.349,False,True,False,True
SIG1206,SEC042,Signalling,24.3,2.9,2025-10-19 06:00,2026-01-06 22:00,2026-01-06,84.4,0.291,False,True,False,False
SIG1208,SEC062,Signalling,61.9,2.1,2025-02-03 06:00,2025-02-19 22:00,2025-02-19,42.0,0.2,False,False,False,False
SIG1215,SEC058,Signalling,95.3,1.6,2025-03-24 06:00,2025-03-30 22:00,2025-03-30,43.7,0.273,False,False,False,True
SIG1216,SEC060,Signalling,94.2,8.2,2025-05-27 06:00,2025-06-02 22:00,2025-06-02,164.0,0.2,False,True,False,True
SIG1217,SEC068,Signalling,62.2,7.8,2025-10-19 06:00,2025-11-10 22:00,2025-11-10,238.7,0.306,False,False,False,True
SIG1219,SEC009,Signalling,84.3,4.0,2025-03-07 06:00,2025-03-16 22:00,2025-03-16,167.2,0.418,False,False,False,True
SIG1221,SEC023,Signalling,97.7,9.0,2025-02-04 06:00,2025-02-11 22:00,2025-02-11,407.7,0.453,False,True,False,True
SIG1223,SEC063,Signalling,58.9,7.4,2025-12-03 06:00,2026-01-02 22:00,2026-01-02,150.2,0.203,False,False,False,False
SIG1224,SEC046,Signalling,81.8,9.8,2025-01-31 06:00,2025-02-10 22:00,2025-02-10,264.6,0.27,False,True,False,True
SIG1231,SEC069,Signalling,94.4,4.0,2025-02-24 06:00,2025-03-01 22:00,2025-03-01,80.0,0.2,False,True,False,True
SIG1233,SEC044,Signalling,64.6,5.5,2025-09-11 06:00,2025-09-25 22:00,2025-09-25,190.8,0.347,False,False,False,True
SIG1235,SEC073,Signalling,61.4,2.3,2025-10-23 06:00,2025-11-11 22:00,2025-11-11,47.8,0.208,False,True,False,True
SIG1236,SEC029,Signalling,32.7,2.6,2025-06-02 06:00,2025-07-28 22:00,2025-07-28,133.1,0.512,False,True,False,True
SIG1237,SEC003,Signalling,63.7,3.5,2025-03-14 06:00,2025-04-11 22:00,2025-04-11,172.2,0.492,False,True,False,True
SIG1241,SEC052,Signalling,81.0,11.2,2025-03-11 06:00,2025-03-20 22:00,2025-03-20,224.0,0.2,False,False,False,True
SIG1242,SEC021,Signalling,83.9,1.1,2025-06-10 06:00,2025-06-22 22:00,2025-06-22,48.0,0.436,False,False,False,True
SIG1243,SEC025,Signalling,98.2,5.5,2025-11-15 06:00,2025-11-22 22:00,2025-11-22,265.1,0.482,False,False,False,True
SIG1245,SEC006,Signalling,84.2,8.9,2025-12-11 06:00,2025-12-26 22:00,2025-12-26,445.9,0.501,False,False,False,True
SIG1246,SEC071,Signalling,80.9,3.2,2025-06-04 06:00,2025-06-15 22:00,2025-06-15,71.0,0.222,False,True,False,True
SIG1248,SEC018,Signalling,84.7,4.5,2025-03-20 06:00,2025-03-27 22:00,2025-03-27,187.2,0.416,False,True,False,True
SIG1249,SEC065,Signalling,38.0,6.2,2025-02-07 06:00,2025-03-30 22:00,2025-03-30,177.9,0.287,False,True,False,True
SIG1250,SEC043,Signalling,41.9,1.5,2025-01-28 06:00,2025-03-05 22:00,2025-03-05,49.1,0.327,False,True,False,True
SIG1251,SEC022,Signalling,33.1,3.6,2025-07-18 06:00,2025-09-02 22:00,2025-09-02,140.4,0.39,False,False,False,True
SIG1255,SEC052,Signalling,36.2,11.8,2025-09-12 06:00,2025-11-04 22:00,2025-11-04,236.0,0.2,False,False,False,True
SIG1260,SEC003,Signalling,63.9,1.4,2025-03-25 06:00,2025-04-21 22:00,2025-04-21,68.9,0.492,False,True,False,True
SIG1261,SEC002,Signalling,32.4,8.6,2025-10-06 06:00,2025-11-21 22:00,2025-11-21,293.3,0.341,False,True,False,True
SIG1262,SEC068,Signalling,61.8,2.0,2025-12-15 06:00,2026-01-08 22:00,2026-01-08,61.2,0.306,False,True,False,True
SIG1263,SEC071,Signalling,59.8,10.6,2025-02-21 06:00,2025-03-20 22:00,2025-03-20,235.3,0.222,False,False,False,False
SIG1264,SEC039,Signalling,63.7,11.6,2025-03-01 06:00,2025-03-20 22:00,2025-03-20,416.4,0.359,False,False,False,True
SIG1267,SEC053,Signalling,35.6,9.8,2025-12-21 06:00,2026-02-18 22:00,2026-02-18,245.0,0.25,False,True,False,False
SIG1268,SEC066,Signalling,60.3,7.1,2025-06-10 06:00,2025-07-08 22:00,2025-07-08,191.7,0.27,False,False,False,True
SIG1271,SEC030,Signalling,65.5,10.3,2025-06-07 06:00,2025-06-21 22:00,2025-06-21,421.3,0.409,False,True,False,True
SIG1272,SEC008,Signalling,63.8,8.4,2025-10-23 06:00,2025-11-17 22:00,2025-11-17,382.2,0.455,False,False,False,True
SIG1273,SEC048,Signalling,41.4,3.2,2025-11-16 06:00,2025-12-22 22:00,2025-12-22,93.8,0.293,False,True,False,True
SIG1275,SEC020,Signalling,39.0,4.8,2025-07-08 06:00,2025-08-30 22:00,2025-08-30,184.3,0.384,False,True,False,True
SIG1279,SEC001,Signalling,25.7,10.9,2025-05-25 06:00,2025-08-15 22:00,2025-08-15,464.3,0.426,False,True,False,True
SIG1280,SEC055,Signalling,60.1,6.9,2025-08-30 06:00,2025-09-24 22:00,2025-09-24,145.6,0.211,False,False,False,True
SIG1281,SEC001,Signalling,42.3,9.1,2025-08-25 06:00,2025-10-05 22:00,2025-10-05,387.7,0.426,False,False,False,True
SIG1282,SEC010,Signalling,85.2,4.6,2025-03-02 06:00,2025-03-10 22:00,2025-03-10,215.3,0.468,False,True,False,True
SIG1285,SEC029,Signalling,84.3,9.9,2025-12-10 06:00,2025-12-25 22:00,2025-12-25,506.9,0.512,False,True,False,True
SIG1288,SEC016,Signalling,64.6,4.9,2025-04-02 06:00,2025-04-21 22:00,2025-04-21,207.8,0.424,False,False,False,False
SIG1289,SEC007,Signalling,64.3,7.9,2025-06-02 06:00,2025-06-26 22:00,2025-06-26,374.5,0.474,False,True,False,True
SIG1291,SEC037,Signalling,44.0,4.4,2025-11-09 06:00,2025-12-17 22:00,2025-12-17,219.1,0.498,False,True,False,True
SIG1292,SEC046,Signalling,31.8,3.6,2025-08-15 06:00,2025-09-28 22:00,2025-09-28,97.2,0.27,False,True,False,False
SIG1294,SEC026,Signalling,85.7,11.8,2025-07-14 06:00,2025-07-23 22:00,2025-07-23,608.9,0.516,False,False,False,True
SIG1296,SEC042,Signalling,95.3,10.6,2025-09-15 06:00,2025-09-22 22:00,2025-09-22,308.5,0.291,False,False,False,True
SIG1297,SEC060,Signalling,24.9,11.5,2025-09-08 06:00,2025-11-17 22:00,2025-11-17,230.0,0.2,False,True,False,True
SIG1301,SEC070,Signalling,28.5,11.4,2025-01-04 06:00,2025-03-01 22:00,2025-03-01,259.9,0.228,False,False,False,True
SIG1303,SEC060,Signalling,61.7,7.7,2025-09-21 06:00,2025-10-08 22:00,2025-10-08,154.0,0.2,False,False,False,True
SIG1305,SEC006,Signalling,66.0,9.1,2025-10-23 06:00,2025-11-10 22:00,2025-11-10,455.9,0.501,False,True,False,True
SIG1308,SEC039,Signalling,62.8,8.8,2025-12-20 06:00,2026-01-12 22:00,2026-01-12,315.9,0.359,False,False,False,True
SIG1309,SEC040,Signalling,59.5,2.9,2025-09-16 06:00,2025-10-16 22:00,2025-10-16,70.2,0.242,False,True,False,True
SIG1310,SEC025,Signalling,45.1,7.1,2025-11-19 06:00,2025-12-21 22:00,2025-12-21,342.2,0.482,False,True,False,True
SIG1311,SEC031,Signalling,43.5,3.5,2025-04-04 06:00,2025-05-08 22:00,2025-05-08,141.8,0.405,False,False,False,True
SIG1313,SEC031,Signalling,97.0,3.4,2025-01-28 06:00,2025-02-04 22:00,2025-02-04,137.7,0.405,False,True,False,True
SIG1314,SEC040,Signalling,81.0,1.8,2025-04-24 06:00,2025-05-06 22:00,2025-05-06,43.6,0.242,False,True,False,True
SIG1315,SEC004,Signalling,62.8,2.6,2025-02-25 06:00,2025-03-25 22:00,2025-03-25,113.1,0.435,False,True,False,True
SIG1316,SEC019,Signalling,98.7,4.3,2025-08-12 06:00,2025-08-17 22:00,2025-08-17,209.8,0.488,False,True,False,False
SIG1318,SEC038,Signalling,83.7,9.0,2025-08-20 06:00,2025-08-31 22:00,2025-08-31,369.9,0.411,False,False,False,False
SIG1319,SEC052,Signalling,94.2,1.4,2025-03-03 06:00,2025-03-09 22:00,2025-03-09,28.0,0.2,False,True,False,True
SIG1320,SEC033,Signalling,36.0,5.4,2025-05-22 06:00,2025-07-01 22:00,2025-07-01,265.7,0.492,False,True,False,False
SIG1322,SEC033,Signalling,39.3,8.3,2025-10-10 06:00,2025-12-08 22:00,2025-12-08,408.4,0.492,False,False,False,True
SIG1323,SEC034,Signalling,81.8,11.0,2025-01-27 06:00,2025-02-11 22:00,2025-02-11,372.9,0.339,False,True,False,False
SIG1328,SEC054,Signalling,59.2,8.1,2025-10-29 06:00,2025-11-28 22:00,2025-11-28,183.9,0.227,False,True,False,True
SIG1330,SEC053,Signalling,60.9,10.4,2025-03-26 06:00,2025-04-19 22:00,2025-04-19,260.0,0.25,False,True,False,True
SIG1332,SEC053,Signalling,40.8,1.2,2025-04-28 06:00,2025-06-03 22:00,2025-06-03,30.0,0.25,False,True,False,True
SIG1334,SEC075,Signalling,38.2,12.0,2025-05-18 06:00,2025-07-01 22:00,2025-07-01,240.0,0.2,False,True,False,True
SIG1336,SEC063,Signalling,60.4,3.5,2025-08-07 06:00,2025-08-30 22:00,2025-08-30,71.0,0.203,False,True,False,True
SIG1339,SEC040,Signalling,62.4,2.5,2025-05-20 06:00,2025-06-06 22:00,2025-06-06,60.5,0.242,False,True,False,True
SIG1340,SEC054,Signalling,95.2,1.9,2025-07-04 06:00,2025-07-07 22:00,2025-07-07,43.1,0.227,False,True,False,False
SIG1341,SEC037,Signalling,84.1,7.8,2025-03-06 06:00,2025-03-21 22:00,2025-03-21,388.4,0.498,False,True,False,True
SIG1347,SEC033,Signalling,65.2,4.5,2025-11-03 06:00,2025-11-24 22:00,2025-11-24,221.4,0.492,False,True,False,True
SIG1348,SEC023,Signalling,33.4,3.2,2025-02-04 06:00,2025-03-25 22:00,2025-03-25,145.0,0.453,False,False,False,True
SIG1352,SEC072,Signalling,59.9,6.1,2025-11-22 06:00,2025-12-20 22:00,2025-12-20,146.4,0.24,False,True,False,True
SIG1354,SEC040,Signalling,61.5,8.1,2025-09-13 06:00,2025-10-04 22:00,2025-10-04,196.0,0.242,False,False,False,True
SIG1355,SEC036,Signalling,65.2,8.8,2025-11-27 06:00,2025-12-20 22:00,2025-12-20,458.5,0.521,False,False,False,True
SIG1356,SEC061,Signalling,61.8,10.9,2025-10-26 06:00,2025-11-12 22:00,2025-11-12,224.5,0.206,False,False,False,False
SIG1357,SEC030,Signalling,39.6,10.8,2025-10-17 06:00,2025-12-08 22:00,2025-12-08,441.7,0.409,False,True,False,True
SIG1360,SEC050,Signalling,39.8,6.9,2025-08-01 06:00,2025-09-07 22:00,2025-09-07,138.0,0.2,False,False,False,True
SIG1361,SEC009,Signalling,64.1,4.2,2025-04-07 06:00,2025-04-28 22:00,2025-04-28,175.6,0.418,False,False,False,True
SIG1363,SEC023,Signalling,42.5,8.5,2025-04-11 06:00,2025-05-23 22:00,2025-05-23,385.0,0.453,False,False,False,True
SIG1366,SEC006,Signalling,84.8,2.5,2025-03-14 06:00,2025-03-26 22:00,2025-03-26,125.2,0.501,False,True,False,True
SIG1367,SEC072,Signalling,81.6,8.3,2025-02-16 06:00,2025-02-25 22:00,2025-02-25,199.2,0.24,False,True,False,True
SIG1368,SEC040,Signalling,61.0,7.9,2025-01-09 06:00,2025-02-01 22:00,2025-02-01,191.2,0.242,False,True,False,False
SIG1371,SEC073,Signalling,62.5,5.2,2025-04-11 06:00,2025-04-25 22:00,2025-04-25,108.2,0.208,False,True,False,True
SIG1375,SEC075,Signalling,61.7,7.6,2025-08-30 06:00,2025-09-16 22:00,2025-09-16,152.0,0.2,False,True,False,True
SIG1380,SEC075,Signalling,80.3,1.7,2025-12-08 06:00,2025-12-20 22:00,2025-12-20,34.0,0.2,False,False,False,True
SIG1381,SEC060,Signalling,39.1,12.0,2025-10-04 06:00,2025-11-13 22:00,2025-11-13,240.0,0.2,False,True,False,True
SIG1384,SEC029,Signalling,64.8,5.4,2025-10-28 06:00,2025-11-21 22:00,2025-11-21,276.5,0.512,False,False,False,True
SIG1388,SEC010,Signalling,40.5,6.3,2025-08-17 06:00,2025-10-08 22:00,2025-10-08,294.8,0.468,False,False,False,True
SIG1391,SEC052,Signalling,81.4,4.6,2025-11-15 06:00,2025-11-22 22:00,2025-11-22,92.0,0.2,False,True,False,True
SIG1392,SEC061,Signalling,80.9,7.4,2025-09-30 06:00,2025-10-10 22:00,2025-10-10,152.4,0.206,False,False,False,True
SIG1395,SEC013,Signalling,34.6,2.6,2025-09-26 06:00,2025-11-10 22:00,2025-11-10,123.5,0.475,False,False,False,True
SIG1399,SEC049,Signalling,43.9,12.0,2025-07-21 06:00,2025-08-17 22:00,2025-08-17,394.8,0.329,False,True,False,True
SIG1405,SEC062,Signalling,80.3,1.7,2025-10-27 06:00,2025-11-08 22:00,2025-11-08,34.0,0.2,False,True,False,True
SIG1406,SEC059,Signalling,37.1,1.2,2025-07-04 06:00,2025-08-22 22:00,2025-08-22,24.1,0.201,False,False,False,True
SIG1409,SEC062,Signalling,37.6,8.1,2025-11-13 06:00,2025-12-30 22:00,2025-12-30,162.0,0.2,False,True,False,True
SIG1410,SEC010,Signalling,38.7,4.2,2025-11-01 06:00,2025-12-31 22:00,2025-12-31,196.6,0.468,False,False,False,True
SIG1412,SEC036,Signalling,66.5,3.2,2025-08-24 06:00,2025-09-10 22:00,2025-09-10,166.7,0.521,False,True,False,True
SIG1413,SEC060,Signalling,80.8,6.5,2025-04-19 06:00,2025-04-29 22:00,2025-04-29,130.0,0.2,False,True,False,True
SIG1414,SEC013,Signalling,41.9,11.9,2025-02-08 06:00,2025-03-26 22:00,2025-03-26,565.2,0.475,False,False,False,False
SIG1418,SEC038,Signalling,38.5,2.2,2025-08-08 06:00,2025-10-04 22:00,2025-10-04,90.4,0.411,False,True,False,True
SIG1419,SEC046,Signalling,43.5,10.9,2025-07-08 06:00,2025-08-02 22:00,2025-08-02,294.3,0.27,False,True,False,True
SIG1421,SEC016,Signalling,42.2,5.9,2025-02-28 06:00,2025-04-10 22:00,2025-04-10,250.2,0.424,False,False,False,True
SIG1422,SEC012,Signalling,83.4,4.1,2025-02-07 06:00,2025-02-19 22:00,2025-02-19,165.6,0.404,False,False,False,True
SIG1423,SEC066,Signalling,95.0,8.3,2025-03-08 06:00,2025-03-15 22:00,2025-03-15,224.1,0.27,False,True,False,False
SIG1424,SEC010,Signalling,41.1,4.2,2025-08-07 06:00,2025-09-25 22:00,2025-09-25,196.6,0.468,False,False,False,True
SIG1432,SEC017,Signalling,62.0,9.3,2025-05-22 06:00,2025-06-19 22:00,2025-06-19,357.1,0.384,False,True,False,True
