task_id,asset_id,section_id,asset_type,task_type,defect_type,severity,criticality,inspection_date,reported_date,due_date,estimated_duration_hours,required_team_size,safety_impact,status,power_block_required,days_until_due,urgency_category
TRC2787,AST0444,SEC069,Transformer,Feeder Repair,Cable damage,4,LOW,2025-05-12,2025-05-13,2025-07-12,9.4,9,LOW,Pending,False,60,Low
TRC2788,AST0412,SEC037,Transformer,Switchgear Maintenance,Arc damage,3,MEDIUM,2025-11-27,2025-11-27,2025-12-24,5.7,14,MEDIUM,Cancelled,False,27,Normal
TRC2789,AST0600,SEC075,OHE,Transformer Servicing,Oil leak,2,HIGH,2025-02-12,2025-02-12,2025-02-19,3.6,11,HIGH,Completed,True,7,Urgent
TRC2790,AST0683,SEC008,Catenary,Catenary Maintenance,Registration arm damage,4,LOW,2025-11-01,2025-11-04,2025-12-14,6.8,8,LOW,Completed,True,40,Low
TRC2791,AST0608,SEC008,OHE,OHE Mast Repair,Bracket damage,2,HIGH,2025-01-24,2025-01-27,2025-02-05,10.9,14,HIGH,Pending,True,9,Normal
TRC2792,AST0661,SEC061,Feeder,Sectioning Post Maintenance,Jumper damage,1,CRITICAL,2025-03-04,2025-03-06,2025-03-12,5.0,2,HIGH,In Progress,True,6,Urgent
TRC2793,AST0425,SEC050,Pantograph interface,Transformer Servicing,Winding fault,3,MEDIUM,2025-08-30,2025-09-02,2025-09-24,6.0,9,MEDIUM,In Progress,True,22,Normal
TRC2794,AST0635,SEC035,Catenary,Switchgear Maintenance,Relay malfunction,3,MEDIUM,2025-02-08,2025-02-11,2025-02-26,8.3,3,MEDIUM,Pending,True,15,Normal
TRC2795,AST0583,SEC058,Electrical switchgear,Switchgear Maintenance,Contactor wear,3,MEDIUM,2025-04-27,2025-04-27,2025-05-20,1.1,4,MEDIUM,Scheduled,False,23,Normal
TRC2796,AST0577,SEC052,Pantograph interface,Feeder Repair,Insulation breakdown,4,LOW,2025-03-17,2025-03-20,2025-04-21,8.8,5,LOW,In Progress,False,32,Low
TRC2797,AST0625,SEC025,Pantograph interface,OHE Inspection,Contact wire wear,2,HIGH,2025-01-29,2025-01-30,2025-02-14,4.1,7,HIGH,In Progress,True,15,Normal
TRC2798,AST0592,SEC067,OHE,Insulator Replacement,Flashover damage,1,CRITICAL,2025-03-23,2025-03-26,2025-03-29,3.9,7,HIGH,Completed,True,3,Urgent
TRC2799,AST0691,SEC016,Catenary,OHE Inspection,Contact wire wear,3,MEDIUM,2025-08-16,2025-08-18,2025-09-15,9.4,15,MEDIUM,Cancelled,True,28,Normal
TRC2800,AST0605,SEC005,Feeder,Feeder Repair,Insulation breakdown,5,LOW,2025-12-01,2025-12-02,2026-03-01,6.2,4,LOW,Scheduled,True,89,Low
TRC2801,AST0532,SEC007,Transformer,Transformer Servicing,Oil leak,4,LOW,2025-01-27,2025-01-27,2025-03-03,6.5,12,LOW,Completed,False,35,Low
TRC2802,AST0455,SEC005,Electrical switchgear,Insulator Replacement,Pollution deposit,2,HIGH,2025-04-01,2025-04-03,2025-04-17,2.8,5,HIGH,Scheduled,True,14,Normal
TRC2803,AST0604,SEC004,Transformer,OHE Mast Repair,Corrosion,3,MEDIUM,2025-02-02,2025-02-05,2025-02-21,8.9,4,MEDIUM,Scheduled,True,16,Normal
TRC2804,AST0458,SEC008,Insulator,OHE Mast Repair,Guy wire slack,2,HIGH,2025-03-07,2025-03-08,2025-03-21,8.9,15,HIGH,Scheduled,True,13,Normal
TRC2805,AST0422,SEC047,Sectioning equipment,Switchgear Maintenance,Arc damage,3,MEDIUM,2025-05-02,2025-05-04,2025-05-21,9.6,3,MEDIUM,Completed,True,17,Normal
TRC2806,AST0672,SEC072,OHE,OHE Inspection,Dropper defect,2,HIGH,2025-12-14,2025-12-14,2025-12-23,10.2,10,HIGH,Scheduled,True,9,Normal
TRC2807,AST0641,SEC041,Pantograph interface,Feeder Repair,Overheating,3,MEDIUM,2025-02-13,2025-02-15,2025-03-14,6.4,5,MEDIUM,Pending,False,27,Normal
TRC2808,AST0431,SEC056,Electrical switchgear,Catenary Maintenance,Tension deviation,3,MEDIUM,2025-02-26,2025-02-26,2025-03-14,7.0,14,MEDIUM,Pending,True,16,Normal
TRC2809,AST0598,SEC073,Sectioning equipment,Catenary Maintenance,Registration arm damage,5,LOW,2025-06-12,2025-06-15,2025-07-28,2.8,5,LOW,Cancelled,True,43,Low
TRC2810,AST0553,SEC028,Pantograph interface,Sectioning Post Maintenance,Jumper damage,4,LOW,2025-01-10,2025-01-13,2025-03-08,1.7,8,LOW,Pending,True,54,Low
TRC2811,AST0492,SEC042,Transformer,Catenary Maintenance,Registration arm damage,3,MEDIUM,2025-11-08,2025-11-10,2025-12-10,12.0,9,MEDIUM,Completed,False,30,Normal
TRC2812,AST0502,SEC052,Sectioning equipment,Insulator Replacement,Cracked insulator,3,MEDIUM,2025-03-19,2025-03-19,2025-04-07,8.4,2,MEDIUM,Completed,True,19,Normal
TRC2813,AST0676,SEC001,Transformer,Feeder Repair,Cable damage,4,LOW,2025-05-16,2025-05-19,2025-07-12,4.8,12,LOW,Pending,False,54,Low
TRC2814,AST0619,SEC019,Catenary,Transformer Servicing,Bushing defect,4,LOW,2025-06-28,2025-06-30,2025-08-07,7.5,12,LOW,Completed,True,38,Low
TRC2815,AST0480,SEC030,OHE,Insulator Replacement,Mechanical failure,3,MEDIUM,2025-03-24,2025-03-26,2025-04-25,8.6,15,MEDIUM,Scheduled,False,30,Normal
TRC2816,AST0538,SEC013,Insulator,Insulator Replacement,Cracked insulator,4,LOW,2025-04-11,2025-04-13,2025-05-26,4.5,4,LOW,Scheduled,False,43,Low
TRC2817,AST0510,SEC060,Sectioning equipment,Sectioning Post Maintenance,Isolator defect,3,MEDIUM,2025-07-19,2025-07-20,2025-08-14,4.6,2,MEDIUM,Completed,True,25,Normal
TRC2818,AST0597,SEC072,Feeder,Sectioning Post Maintenance,Earthing issue,2,HIGH,2025-07-24,2025-07-27,2025-08-08,4.2,7,HIGH,In Progress,True,12,Normal
TRC2819,AST0652,SEC052,Transformer,OHE Inspection,Stagger fault,3,MEDIUM,2025-10-26,2025-10-26,2025-11-15,9.1,2,MEDIUM,Completed,False,20,Normal
TRC2820,AST0472,SEC022,OHE,Transformer Servicing,Cooling system failure,2,HIGH,2025-06-03,2025-06-05,2025-06-12,4.1,14,HIGH,Scheduled,True,7,Urgent
TRC2821,AST0680,SEC005,OHE,Catenary Maintenance,Tension deviation,1,CRITICAL,2025-11-05,2025-11-07,2025-11-12,9.1,2,HIGH,In Progress,True,5,Urgent
TRC2822,AST0559,SEC034,Electrical switchgear,Transformer Servicing,Oil leak,5,LOW,2025-06-20,2025-06-23,2025-08-15,6.8,10,LOW,Completed,False,53,Low
TRC2823,AST0591,SEC066,Electrical switchgear,Transformer Servicing,Oil leak,4,LOW,2025-04-23,2025-04-24,2025-06-23,6.7,9,LOW,Scheduled,False,60,Low
TRC2824,AST0494,SEC044,Sectioning equipment,Sectioning Post Maintenance,Earthing issue,5,LOW,2025-03-27,2025-03-30,2025-06-14,4.1,5,LOW,Pending,False,76,Low
TRC2825,AST0628,SEC028,Transformer,Transformer Servicing,Winding fault,1,CRITICAL,2025-12-10,2025-12-10,2025-12-17,8.1,5,HIGH,Completed,False,7,Urgent
TRC2826,AST0528,SEC003,OHE,Sectioning Post Maintenance,Isolator defect,2,HIGH,2025-11-15,2025-11-16,2025-11-25,3.6,3,HIGH,Cancelled,True,9,Normal
TRC2827,AST0566,SEC041,Sectioning equipment,Insulator Replacement,Mechanical failure,3,MEDIUM,2025-10-11,2025-10-14,2025-10-31,2.5,11,MEDIUM,In Progress,True,17,Normal
TRC2828,AST0677,SEC002,Feeder,Switchgear Maintenance,Circuit breaker fault,4,LOW,2025-01-02,2025-01-02,2025-02-25,5.0,4,LOW,Scheduled,True,54,Low
TRC2829,AST0406,SEC031,Sectioning equipment,Insulator Replacement,Pollution deposit,5,LOW,2025-05-11,2025-05-14,2025-08-02,3.1,8,LOW,Pending,True,80,Low
TRC2830,AST0582,SEC057,Sectioning equipment,Insulator Replacement,Mechanical failure,3,MEDIUM,2025-05-06,2025-05-07,2025-06-02,3.4,12,MEDIUM,Pending,True,26,Normal
TRC2831,AST0699,SEC024,Catenary,OHE Mast Repair,Corrosion,3,MEDIUM,2025-08-03,2025-08-03,2025-08-25,2.3,10,MEDIUM,Completed,True,22,Normal
TRC2832,AST0648,SEC048,OHE,Sectioning Post Maintenance,Isolator defect,5,LOW,2025-10-03,2025-10-06,2026-01-01,1.8,12,LOW,Completed,True,87,Low
TRC2833,AST0612,SEC012,Transformer,Transformer Servicing,Oil leak,4,LOW,2025-08-19,2025-08-19,2025-09-20,9.4,4,LOW,Pending,False,32,Low
TRC2834,AST0495,SEC045,Electrical switchgear,Catenary Maintenance,Tension deviation,5,LOW,2025-07-27,2025-07-27,2025-09-13,4.7,15,LOW,Completed,False,48,Low
TRC2835,AST0670,SEC070,Sectioning equipment,Feeder Repair,Cable damage,2,HIGH,2025-09-18,2025-09-18,2025-09-28,6.4,7,HIGH,In Progress,True,10,Normal
TRC2836,AST0489,SEC039,Pantograph interface,Sectioning Post Maintenance,Interrupter fault,2,HIGH,2025-01-06,2025-01-07,2025-01-14,4.0,15,HIGH,In Progress,True,7,Urgent
TRC2837,AST0691,SEC016,Catenary,Catenary Maintenance,Registration arm damage,2,HIGH,2025-07-20,2025-07-23,2025-08-07,7.0,15,HIGH,Completed,True,15,Normal
TRC2838,AST0458,SEC008,Insulator,Transformer Servicing,Cooling system failure,1,CRITICAL,2025-06-13,2025-06-13,2025-06-17,3.2,8,HIGH,Scheduled,False,4,Urgent
TRC2839,AST0595,SEC070,Catenary,Sectioning Post Maintenance,Jumper damage,5,LOW,2025-05-17,2025-05-18,2025-06-28,6.4,10,LOW,Cancelled,True,41,Low
TRC2840,AST0548,SEC023,Transformer,Insulator Replacement,Pollution deposit,3,MEDIUM,2025-10-06,2025-10-08,2025-11-04,9.2,2,MEDIUM,Completed,False,27,Normal
TRC2841,AST0432,SEC057,OHE,Switchgear Maintenance,Relay malfunction,2,HIGH,2025-01-07,2025-01-10,2025-01-18,6.5,10,HIGH,Completed,True,8,Normal
TRC2842,AST0526,SEC001,Sectioning equipment,Sectioning Post Maintenance,Interrupter fault,3,MEDIUM,2025-10-24,2025-10-24,2025-11-09,9.4,11,MEDIUM,Cancelled,True,16,Normal
TRC2843,AST0558,SEC033,Sectioning equipment,Catenary Maintenance,Splice joint fault,4,LOW,2025-04-18,2025-04-21,2025-05-24,3.0,11,LOW,Scheduled,False,33,Low
TRC2844,AST0660,SEC060,Transformer,Feeder Repair,Overheating,3,MEDIUM,2025-03-26,2025-03-28,2025-04-11,4.5,10,MEDIUM,Completed,False,14,Normal
TRC2845,AST0586,SEC061,Insulator,Catenary Maintenance,Catenary sag,3,MEDIUM,2025-09-20,2025-09-22,2025-10-09,11.0,4,MEDIUM,Pending,True,17,Normal
TRC2846,AST0669,SEC069,Feeder,Catenary Maintenance,Registration arm damage,5,LOW,2025-09-15,2025-09-17,2025-11-29,8.1,5,LOW,Cancelled,True,73,Low
TRC2847,AST0660,SEC060,Transformer,Switchgear Maintenance,Relay malfunction,2,HIGH,2025-07-16,2025-07-16,2025-07-24,3.6,10,HIGH,In Progress,True,8,Normal
TRC2848,AST0577,SEC052,Pantograph interface,Catenary Maintenance,Registration arm damage,4,LOW,2025-05-17,2025-05-20,2025-06-24,4.1,11,LOW,Scheduled,False,35,Low
TRC2849,AST0585,SEC060,Pantograph interface,Feeder Repair,Joint failure,4,LOW,2025-12-03,2025-12-06,2026-01-19,4.6,15,LOW,Completed,True,44,Low
TRC2850,AST0558,SEC033,Sectioning equipment,OHE Inspection,Dropper defect,4,LOW,2025-10-22,2025-10-24,2025-12-17,10.4,15,LOW,Completed,True,54,Low
TRC2851,AST0433,SEC058,Pantograph interface,Catenary Maintenance,Registration arm damage,5,LOW,2025-03-15,2025-03-15,2025-05-07,7.0,14,LOW,Completed,False,53,Low
TRC2852,AST0528,SEC003,OHE,Transformer Servicing,Cooling system failure,2,HIGH,2025-12-11,2025-12-12,2025-12-26,9.9,5,HIGH,Pending,True,14,Normal
TRC2853,AST0405,SEC030,Feeder,Switchgear Maintenance,Arc damage,2,HIGH,2025-10-21,2025-10-21,2025-10-29,8.9,14,HIGH,Pending,True,8,Normal
TRC2854,AST0576,SEC051,OHE,Catenary Maintenance,Registration arm damage,4,LOW,2025-07-16,2025-07-16,2025-08-24,8.3,9,LOW,In Progress,True,39,Low
TRC2855,AST0619,SEC019,Catenary,Feeder Repair,Cable damage,4,LOW,2025-05-31,2025-06-01,2025-06-26,2.9,6,LOW,Pending,True,25,Normal
TRC2856,AST0547,SEC022,Catenary,Sectioning Post Maintenance,Interrupter fault,2,HIGH,2025-01-03,2025-01-03,2025-01-12,10.9,13,HIGH,Pending,True,9,Normal
TRC2857,AST0504,SEC054,OHE,OHE Inspection,Stagger fault,4,LOW,2025-11-08,2025-11-08,2026-01-03,2.3,12,LOW,Scheduled,True,56,Low
TRC2858,AST0591,SEC066,Electrical switchgear,OHE Mast Repair,Corrosion,1,CRITICAL,2025-07-04,2025-07-07,2025-07-14,1.8,4,HIGH,Pending,False,7,Urgent
TRC2859,AST0406,SEC031,Sectioning equipment,Transformer Servicing,Cooling system failure,2,HIGH,2025-10-02,2025-10-04,2025-10-16,8.4,5,HIGH,Completed,True,12,Normal
TRC2860,AST0611,SEC011,Catenary,Transformer Servicing,Winding fault,4,LOW,2025-01-27,2025-01-27,2025-03-22,1.7,3,LOW,Pending,True,54,Low
TRC2861,AST0475,SEC025,Catenary,OHE Inspection,Dropper defect,4,LOW,2025-03-22,2025-03-25,2025-05-23,5.6,7,LOW,Pending,True,59,Low
TRC2862,AST0674,SEC074,Insulator,Catenary Maintenance,Tension deviation,4,LOW,2025-10-03,2025-10-04,2025-10-31,6.8,11,LOW,Scheduled,False,27,Normal
TRC2863,AST0649,SEC049,Pantograph interface,OHE Mast Repair,Bracket damage,4,LOW,2025-01-06,2025-01-09,2025-03-07,9.2,2,LOW,Completed,True,57,Low
TRC2864,AST0415,SEC040,Electrical switchgear,Sectioning Post Maintenance,Isolator defect,4,LOW,2025-05-28,2025-05-28,2025-07-24,5.9,13,LOW,Scheduled,False,57,Low
TRC2865,AST0696,SEC021,OHE,OHE Mast Repair,Corrosion,4,LOW,2025-10-13,2025-10-15,2025-11-10,1.3,10,LOW,Completed,True,26,Normal
TRC2866,AST0489,SEC039,Pantograph interface,Switchgear Maintenance,Relay malfunction,4,LOW,2025-12-12,2025-12-12,2026-02-09,2.6,7,LOW,Cancelled,False,59,Low
TRC2867,AST0453,SEC003,Feeder,OHE Inspection,Dropper defect,2,HIGH,2025-05-30,2025-05-30,2025-06-07,9.2,8,HIGH,Scheduled,True,8,Normal
TRC2868,AST0667,SEC067,Catenary,OHE Mast Repair,Foundation settlement,4,LOW,2025-02-23,2025-02-23,2025-04-24,3.5,14,LOW,Pending,True,60,Low
TRC2869,AST0628,SEC028,Transformer,OHE Inspection,Dropper defect,2,HIGH,2025-05-14,2025-05-16,2025-05-31,4.2,3,HIGH,Completed,False,15,Normal
TRC2870,AST0565,SEC040,Feeder,Transformer Servicing,Cooling system failure,3,MEDIUM,2025-08-17,2025-08-20,2025-09-06,8.8,10,MEDIUM,Scheduled,True,17,Normal
TRC2871,AST0523,SEC073,Catenary,Insulator Replacement,Pollution deposit,2,HIGH,2025-05-08,2025-05-09,2025-05-17,10.3,11,HIGH,Completed,True,8,Normal
TRC2872,AST0612,SEC012,Transformer,Insulator Replacement,Mechanical failure,3,MEDIUM,2025-04-16,2025-04-17,2025-05-11,7.5,2,MEDIUM,Completed,False,24,Normal
TRC2873,AST0571,SEC046,Catenary,OHE Inspection,Dropper defect,5,LOW,2025-11-03,2025-11-03,2026-01-06,5.5,13,LOW,Pending,False,64,Low
TRC2874,AST0448,SEC073,OHE,Catenary Maintenance,Registration arm damage,2,HIGH,2025-12-12,2025-12-12,2025-12-23,8.8,9,HIGH,Scheduled,True,11,Normal
TRC2875,AST0662,SEC062,Sectioning equipment,Transformer Servicing,Oil leak,5,LOW,2025-09-23,2025-09-23,2025-11-29,8.9,11,LOW,Cancelled,True,67,Low
TRC2876,AST0632,SEC032,OHE,Sectioning Post Maintenance,Isolator defect,3,MEDIUM,2025-02-18,2025-02-19,2025-03-09,9.4,5,MEDIUM,Completed,True,18,Normal
TRC2877,AST0627,SEC027,Catenary,Transformer Servicing,Bushing defect,4,LOW,2025-10-23,2025-10-26,2025-12-17,9.3,12,LOW,Cancelled,True,52,Low
TRC2878,AST0625,SEC025,Pantograph interface,OHE Mast Repair,Guy wire slack,3,MEDIUM,2025-10-25,2025-10-27,2025-11-23,1.5,11,MEDIUM,In Progress,False,27,Normal
TRC2879,AST0511,SEC061,Electrical switchgear,Transformer Servicing,Oil leak,2,HIGH,2025-11-18,2025-11-20,2025-12-03,5.3,14,HIGH,Completed,False,13,Normal
TRC2880,AST0502,SEC052,Sectioning equipment,OHE Mast Repair,Corrosion,4,LOW,2025-07-26,2025-07-26,2025-09-18,3.9,4,LOW,Completed,True,54,Low
TRC2881,AST0661,SEC061,Feeder,Insulator Replacement,Mechanical failure,3,MEDIUM,2025-08-16,2025-08-19,2025-09-17,10.4,11,MEDIUM,Pending,True,29,Normal
TRC2882,AST0532,SEC007,Transformer,Transformer Servicing,Oil leak,5,LOW,2025-08-18,2025-08-19,2025-10-07,2.4,8,LOW,Cancelled,False,49,Low
TRC2883,AST0621,SEC021,Feeder,Transformer Servicing,Cooling system failure,3,MEDIUM,2025-06-30,2025-07-02,2025-07-31,7.9,9,MEDIUM,Pending,True,29,Normal
TRC2884,AST0678,SEC003,Sectioning equipment,Catenary Maintenance,Catenary sag,5,LOW,2025-08-02,2025-08-02,2025-10-21,8.4,7,LOW,Pending,True,80,Low
TRC2885,AST0654,SEC054,Sectioning equipment,Transformer Servicing,Cooling system failure,2,HIGH,2025-11-11,2025-11-14,2025-11-22,5.7,7,HIGH,Completed,True,8,Normal
TRC2886,AST0548,SEC023,Transformer,Catenary Maintenance,Splice joint fault,3,MEDIUM,2025-08-27,2025-08-29,2025-09-13,7.6,14,MEDIUM,Scheduled,False,15,Normal
TRC2887,AST0681,SEC006,Pantograph interface,Switchgear Maintenance,Relay malfunction,2,HIGH,2025-02-22,2025-02-23,2025-03-10,4.2,3,HIGH,Completed,False,15,Normal
TRC2888,AST0533,SEC008,Feeder,Feeder Repair,Overheating,3,MEDIUM,2025-06-05,2025-06-05,2025-06-22,9.7,2,MEDIUM,Scheduled,True,17,Normal
TRC2889,AST0405,SEC030,Feeder,Feeder Repair,Joint failure,5,LOW,2025-05-24,2025-05-25,2025-07-17,9.1,10,LOW,Completed,True,53,Low
TRC2890,AST0547,SEC022,Catenary,OHE Inspection,Contact wire wear,4,LOW,2025-11-05,2025-11-07,2025-12-28,5.5,6,LOW,Cancelled,True,51,Low
TRC2891,AST0597,SEC072,Feeder,OHE Mast Repair,Foundation settlement,2,HIGH,2025-05-28,2025-05-28,2025-06-04,8.0,14,HIGH,Scheduled,True,7,Urgent
TRC2892,AST0674,SEC074,Insulator,Sectioning Post Maintenance,Interrupter fault,3,MEDIUM,2025-02-02,2025-02-04,2025-02-21,6.0,15,MEDIUM,Scheduled,True,17,Normal
TRC2893,AST0419,SEC044,Catenary,Switchgear Maintenance,Contactor wear,5,LOW,2025-07-01,2025-07-02,2025-08-27,1.2,13,LOW,In Progress,True,56,Low
TRC2894,AST0554,SEC029,Insulator,Sectioning Post Maintenance,Isolator defect,5,LOW,2025-06-27,2025-06-29,2025-08-25,5.2,2,LOW,Completed,True,57,Low
TRC2895,AST0538,SEC013,Insulator,Switchgear Maintenance,Relay malfunction,5,LOW,2025-12-16,2025-12-19,2026-01-29,7.8,15,LOW,Completed,True,41,Low
TRC2896,AST0530,SEC005,Insulator,OHE Mast Repair,Corrosion,4,LOW,2025-10-22,2025-10-25,2025-12-17,9.6,2,LOW,Scheduled,True,53,Low
TRC2897,AST0545,SEC020,Pantograph interface,OHE Mast Repair,Corrosion,2,HIGH,2025-09-29,2025-10-01,2025-10-10,9.9,10,HIGH,Cancelled,True,9,Normal
TRC2898,AST0559,SEC034,Electrical switchgear,Transformer Servicing,Winding fault,5,LOW,2025-03-18,2025-03-20,2025-06-17,4.4,7,LOW,Completed,False,89,Low
TRC2899,AST0427,SEC052,Catenary,Transformer Servicing,Oil leak,1,CRITICAL,2025-02-28,2025-03-03,2025-03-08,2.8,13,HIGH,Pending,True,5,Urgent
TRC2900,AST0499,SEC049,Catenary,Sectioning Post Maintenance,Earthing issue,4,LOW,2025-10-22,2025-10-24,2025-11-21,4.4,11,LOW,Completed,True,28,Normal
TRC2901,AST0606,SEC006,Sectioning equipment,Feeder Repair,Overheating,3,MEDIUM,2025-01-18,2025-01-19,2025-02-09,7.3,13,MEDIUM,Scheduled,True,21,Normal
TRC2902,AST0574,SEC049,Sectioning equipment,OHE Mast Repair,Bracket damage,3,MEDIUM,2025-01-17,2025-01-18,2025-02-17,8.1,12,MEDIUM,Scheduled,False,30,Normal
TRC2903,AST0407,SEC032,Electrical switchgear,Insulator Replacement,Flashover damage,3,MEDIUM,2025-08-15,2025-08-17,2025-09-02,10.1,12,MEDIUM,Completed,False,16,Normal
TRC2904,AST0486,SEC036,Sectioning equipment,Switchgear Maintenance,Relay malfunction,1,CRITICAL,2025-04-04,2025-04-06,2025-04-11,8.8,13,HIGH,Scheduled,False,5,Urgent
TRC2905,AST0670,SEC070,Sectioning equipment,Switchgear Maintenance,Contactor wear,2,HIGH,2025-04-02,2025-04-05,2025-04-17,6.5,13,HIGH,Scheduled,False,12,Normal
TRC2906,AST0660,SEC060,Transformer,Catenary Maintenance,Catenary sag,4,LOW,2025-07-11,2025-07-11,2025-08-27,8.2,5,LOW,Cancelled,True,47,Low
TRC2907,AST0587,SEC062,Catenary,Transformer Servicing,Oil leak,2,HIGH,2025-06-21,2025-06-23,2025-07-02,7.8,3,HIGH,Scheduled,True,9,Normal
TRC2908,AST0475,SEC025,Catenary,Switchgear Maintenance,Circuit breaker fault,2,HIGH,2025-10-23,2025-10-24,2025-11-05,8.8,13,HIGH,Completed,False,12,Normal
TRC2909,AST0625,SEC025,Pantograph interface,Switchgear Maintenance,Contactor wear,4,LOW,2025-09-25,2025-09-26,2025-11-25,2.4,15,LOW,Scheduled,False,60,Low
TRC2910,AST0486,SEC036,Sectioning equipment,Insulator Replacement,Flashover damage,3,MEDIUM,2025-09-29,2025-09-29,2025-10-29,7.8,10,MEDIUM,Completed,True,30,Normal
TRC2911,AST0606,SEC006,Sectioning equipment,Insulator Replacement,Cracked insulator,2,HIGH,2025-06-01,2025-06-01,2025-06-11,7.7,12,HIGH,Scheduled,False,10,Normal
TRC2912,AST0598,SEC073,Sectioning equipment,Feeder Repair,Insulation breakdown,2,HIGH,2025-04-18,2025-04-19,2025-05-01,4.7,6,HIGH,Scheduled,True,12,Normal
TRC2913,AST0476,SEC026,Transformer,Feeder Repair,Joint failure,2,HIGH,2025-02-24,2025-02-24,2025-03-03,11.8,2,HIGH,Cancelled,True,7,Urgent
TRC2914,AST0576,SEC051,OHE,OHE Mast Repair,Corrosion,4,LOW,2025-03-31,2025-03-31,2025-05-29,5.5,14,LOW,Pending,False,59,Low
TRC2915,AST0612,SEC012,Transformer,OHE Mast Repair,Guy wire slack,3,MEDIUM,2025-07-21,2025-07-22,2025-08-08,1.8,8,MEDIUM,Completed,False,17,Normal
TRC2916,AST0575,SEC050,Electrical switchgear,OHE Mast Repair,Guy wire slack,4,LOW,2025-12-11,2025-12-13,2026-02-11,7.1,13,LOW,Scheduled,False,60,Low
TRC2917,AST0417,SEC042,Pantograph interface,OHE Inspection,Height deviation,3,MEDIUM,2025-10-11,2025-10-11,2025-11-07,11.1,6,MEDIUM,Completed,True,27,Normal
TRC2918,AST0475,SEC025,Catenary,Sectioning Post Maintenance,Isolator defect,5,LOW,2025-03-29,2025-03-29,2025-05-23,8.6,14,LOW,Completed,False,55,Low
TRC2919,AST0679,SEC004,Electrical switchgear,OHE Inspection,Dropper defect,2,HIGH,2025-01-28,2025-01-30,2025-02-10,11.8,14,HIGH,In Progress,False,11,Normal
TRC2920,AST0669,SEC069,Feeder,OHE Mast Repair,Corrosion,1,CRITICAL,2025-02-19,2025-02-21,2025-02-26,1.9,14,HIGH,Pending,True,5,Urgent
TRC2921,AST0699,SEC024,Catenary,Transformer Servicing,Oil leak,4,LOW,2025-06-03,2025-06-05,2025-07-15,10.0,3,LOW,In Progress,False,40,Low
TRC2922,AST0553,SEC028,Pantograph interface,Transformer Servicing,Oil leak,2,HIGH,2025-05-21,2025-05-23,2025-06-01,2.3,15,HIGH,In Progress,False,9,Normal
TRC2923,AST0482,SEC032,Insulator,OHE Mast Repair,Guy wire slack,3,MEDIUM,2025-06-04,2025-06-05,2025-06-27,1.4,6,MEDIUM,Pending,False,22,Normal
TRC2924,AST0608,SEC008,OHE,Catenary Maintenance,Splice joint fault,4,LOW,2025-07-26,2025-07-29,2025-09-17,8.8,12,LOW,In Progress,True,50,Low
TRC2925,AST0474,SEC024,Insulator,Insulator Replacement,Cracked insulator,5,LOW,2025-07-10,2025-07-13,2025-10-01,6.4,12,LOW,Pending,True,80,Low
TRC2926,AST0415,SEC040,Electrical switchgear,Catenary Maintenance,Catenary sag,2,HIGH,2025-06-09,2025-06-11,2025-06-20,6.3,10,HIGH,Cancelled,True,9,Normal
TRC2927,AST0522,SEC072,Insulator,OHE Mast Repair,Corrosion,3,MEDIUM,2025-11-22,2025-11-23,2025-12-23,1.4,4,MEDIUM,Scheduled,False,30,Normal
TRC2928,AST0476,SEC026,Transformer,OHE Mast Repair,Bracket damage,4,LOW,2025-04-18,2025-04-20,2025-05-29,1.2,12,LOW,In Progress,False,39,Low
TRC2929,AST0450,SEC075,Insulator,Feeder Repair,Joint failure,4,LOW,2025-05-25,2025-05-26,2025-07-21,10.6,6,LOW,Cancelled,False,56,Low
TRC2930,AST0585,SEC060,Pantograph interface,Transformer Servicing,Bushing defect,4,LOW,2025-03-22,2025-03-24,2025-05-22,6.6,2,LOW,Pending,True,59,Low
TRC2931,AST0453,SEC003,Feeder,Insulator Replacement,Cracked insulator,1,CRITICAL,2025-08-20,2025-08-20,2025-08-24,4.0,7,HIGH,Completed,True,4,Urgent
TRC2932,AST0439,SEC064,Electrical switchgear,Insulator Replacement,Pollution deposit,5,LOW,2025-05-28,2025-05-30,2025-07-25,3.8,2,LOW,Scheduled,True,56,Low
TRC2933,AST0545,SEC020,Pantograph interface,Transformer Servicing,Winding fault,4,LOW,2025-01-09,2025-01-12,2025-02-12,11.1,6,LOW,Completed,True,31,Low
TRC2934,AST0465,SEC015,Pantograph interface,Insulator Replacement,Flashover damage,4,LOW,2025-05-11,2025-05-14,2025-07-08,5.1,10,LOW,Completed,True,55,Low
TRC2935,AST0569,SEC044,Pantograph interface,Switchgear Maintenance,Circuit breaker fault,2,HIGH,2025-09-07,2025-09-08,2025-09-18,4.7,12,HIGH,Cancelled,True,10,Normal
TRC2936,AST0604,SEC004,Transformer,Insulator Replacement,Flashover damage,3,MEDIUM,2025-04-25,2025-04-28,2025-05-16,4.5,2,MEDIUM,Cancelled,True,18,Normal
TRC2937,AST0625,SEC025,Pantograph interface,Feeder Repair,Insulation breakdown,5,LOW,2025-12-01,2025-12-02,2026-01-28,6.8,9,LOW,Pending,False,57,Low
