task_id,asset_id,section_id,asset_type,task_type,defect_type,severity,criticality,inspection_date,reported_date,due_date,estimated_duration_hours,required_team_size,safety_impact,status,power_block_required
TRC2403,AST0452,SEC002,Transformer,Insulator Replacement,Flashover damage,4,LOW,2025-07-22,2025-07-22,2025-09-14,1.2,5,LOW,Completed,True
TRC2404,AST0696,SEC021,OHE,Switchgear Maintenance,Contactor wear,3,MEDIUM,2025-09-23,2025-09-23,2025-10-17,4.0,7,MEDIUM,Completed,True
TRC2405,AST0616,SEC016,OHE,OHE Mast Repair,Guy wire slack,2,HIGH,2025-11-28,2025-11-28,2025-12-11,7.1,15,HIGH,Pending,True
TRC2406,AST0438,SEC063,Sectioning equipment,Sectioning Post Maintenance,Jumper damage,2,HIGH,2025-09-06,2025-09-06,2025-09-17,4.5,13,HIGH,Pending,True
TRC2407,AST0640,SEC040,OHE,Sectioning Post Maintenance,Interrupter fault,1,CRITICAL,2025-11-16,2025-11-18,2025-11-22,9.8,9,HIGH,Pending,True
TRC2408,AST0410,SEC035,Insulator,Catenary Maintenance,Splice joint fault,3,MEDIUM,2025-06-05,2025-06-05,2025-06-29,11.1,15,MEDIUM,Pending,False
TRC2409,AST0603,SEC003,Catenary,OHE Inspection,Contact wire wear,4,LOW,2025-12-09,2025-12-10,2026-01-08,7.3,14,LOW,Completed,True
TRC2410,AST0515,SEC065,Catenary,Insulator Replacement,Pollution deposit,5,LOW,2025-07-03,2025-07-03,2025-09-14,11.0,7,LOW,Pending,True
TRC2411,AST0508,SEC058,Transformer,Catenary Maintenance,Splice joint fault,3,MEDIUM,2025-01-17,2025-01-20,2025-02-15,9.2,6,MEDIUM,Pending,True
TRC2412,AST0511,SEC061,Electrical switchgear,OHE Mast Repair,Guy wire slack,4,LOW,2025-03-02,2025-03-04,2025-04-22,7.0,15,LOW,Cancelled,False
TRC2413,AST0516,SEC066,Transformer,OHE Inspection,Height deviation,2,HIGH,2024-12-30,2025-01-01,2025-01-16,5.2,2,HIGH,In Progress,False
TRC2414,AST0403,SEC028,Catenary,OHE Mast Repair,Corrosion,4,LOW,2025-04-19,2025-04-20,2025-05-19,2.4,15,LOW,Scheduled,True
TRC2415,AST0621,SEC021,Feeder,OHE Mast Repair,Foundation settlement,4,LOW,2025-07-09,2025-07-09,2025-08-07,9.7,14,LOW,Pending,True
TRC2416,AST0431,SEC056,Electrical switchgear,Insulator Replacement,Pollution deposit,4,LOW,2025-02-14,2025-02-16,2025-04-13,10.9,6,LOW,Completed,True
TRC2417,AST0420,SEC045,Transformer,OHE Mast Repair,Corrosion,5,LOW,2025-03-20,2025-03-23,2025-05-17,1.0,11,LOW,In Progress,True
TRC2418,AST0526,SEC001,Sectioning equipment,Catenary Maintenance,Catenary sag,4,LOW,2025-02-21,2025-02-23,2025-04-23,3.7,15,LOW,Cancelled,True
TRC2419,AST0607,SEC007,Electrical switchgear,Insulator Replacement,Mechanical failure,3,MEDIUM,2025-06-15,2025-06-18,2025-07-04,10.8,14,MEDIUM,Completed,False
TRC2420,AST0650,SEC050,Insulator,Catenary Maintenance,Registration arm damage,2,HIGH,2025-08-29,2025-08-29,2025-09-08,1.3,6,HIGH,Cancelled,False
TRC2421,AST0561,SEC036,Pantograph interface,Transformer Servicing,Oil leak,4,LOW,2025-05-03,2025-05-03,2025-06-02,11.7,7,LOW,Completed,True
TRC2422,AST0501,SEC051,Feeder,Feeder Repair,Overheating,4,LOW,2025-07-14,2025-07-14,2025-09-09,7.3,5,LOW,Pending,False
TRC2423,AST0594,SEC069,Insulator,Transformer Servicing,Oil leak,3,MEDIUM,2025-11-02,2025-11-05,2025-12-01,11.8,9,MEDIUM,Completed,True
TRC2424,AST0436,SEC061,Transformer,Insulator Replacement,Flashover damage,3,MEDIUM,2025-03-14,2025-03-14,2025-04-06,6.8,5,MEDIUM,Pending,False
TRC2425,AST0631,SEC031,Electrical switchgear,Transformer Servicing,Oil leak,3,MEDIUM,2025-03-28,2025-03-30,2025-04-16,3.1,9,MEDIUM,Cancelled,True
TRC2426,AST0556,SEC031,Transformer,Insulator Replacement,Flashover damage,4,LOW,2025-03-30,2025-04-02,2025-05-20,4.6,5,LOW,Completed,False
TRC2427,AST0658,SEC058,Insulator,OHE Inspection,Stagger fault,3,MEDIUM,2025-09-01,2025-09-02,2025-09-23,9.7,15,MEDIUM,Pending,True
TRC2428,AST0415,SEC040,Electrical switchgear,OHE Mast Repair,Corrosion,4,LOW,2025-07-12,2025-07-15,2025-08-20,3.5,13,LOW,Cancelled,False
TRC2429,AST0697,SEC022,Pantograph interface,Sectioning Post Maintenance,Jumper damage,3,MEDIUM,2025-07-20,2025-07-21,2025-08-10,1.5,3,MEDIUM,Completed,True
TRC2430,AST0591,SEC066,Electrical switchgear,Feeder Repair,Overheating,3,MEDIUM,2025-01-22,2025-01-23,2025-02-16,11.3,3,MEDIUM,Pending,False
TRC2431,AST0495,SEC045,Electrical switchgear,Catenary Maintenance,Registration arm damage,3,MEDIUM,2025-06-14,2025-06-15,2025-07-05,2.1,13,MEDIUM,Pending,False
TRC2432,AST0561,SEC036,Pantograph interface,OHE Inspection,Contact wire wear,4,LOW,2025-12-07,2025-12-08,2026-02-06,1.7,6,LOW,Pending,False
TRC2433,AST0416,SEC041,OHE,Catenary Maintenance,Tension deviation,3,MEDIUM,2025-04-27,2025-04-30,2025-05-18,7.1,12,MEDIUM,Scheduled,True
TRC2434,AST0597,SEC072,Feeder,Insulator Replacement,Cracked insulator,4,LOW,2025-07-28,2025-07-29,2025-08-31,1.5,13,LOW,Pending,True
TRC2435,AST0454,SEC004,Sectioning equipment,Transformer Servicing,Winding fault,3,MEDIUM,2025-02-28,2025-02-28,2025-03-18,5.3,15,MEDIUM,Pending,True
TRC2436,AST0500,SEC050,Transformer,Feeder Repair,Insulation breakdown,4,LOW,2025-04-12,2025-04-14,2025-05-21,2.9,9,LOW,Scheduled,False
TRC2437,AST0464,SEC014,OHE,Sectioning Post Maintenance,Earthing issue,3,MEDIUM,2025-11-20,2025-11-21,2025-12-12,9.6,12,MEDIUM,Scheduled,True
TRC2438,AST0416,SEC041,OHE,Feeder Repair,Overheating,3,MEDIUM,2025-05-04,2025-05-04,2025-05-21,6.2,7,MEDIUM,Scheduled,True
TRC2439,AST0580,SEC055,Transformer,Catenary Maintenance,Splice joint fault,1,CRITICAL,2025-04-18,2025-04-20,2025-04-23,3.2,4,HIGH,Completed,True
TRC2440,AST0416,SEC041,OHE,Feeder Repair,Cable damage,2,HIGH,2025-09-13,2025-09-14,2025-09-27,3.0,10,HIGH,Pending,True
TRC2441,AST0465,SEC015,Pantograph interface,Feeder Repair,Cable damage,3,MEDIUM,2025-11-22,2025-11-22,2025-12-14,7.9,10,MEDIUM,Completed,False
TRC2442,AST0438,SEC063,Sectioning equipment,Transformer Servicing,Winding fault,3,MEDIUM,2025-10-19,2025-10-20,2025-11-04,2.5,5,MEDIUM,Pending,True
TRC2443,AST0444,SEC069,Transformer,Feeder Repair,Cable damage,4,LOW,2025-05-07,2025-05-07,2025-06-01,5.5,12,LOW,Completed,True
TRC2444,AST0621,SEC021,Feeder,Transformer Servicing,Oil leak,3,MEDIUM,2025-09-29,2025-10-01,2025-10-25,3.7,6,MEDIUM,Pending,True
TRC2445,AST0627,SEC027,Catenary,OHE Inspection,Contact wire wear,2,HIGH,2025-01-03,2025-01-03,2025-01-13,2.7,11,HIGH,Scheduled,False
TRC2446,AST0404,SEC029,Transformer,Transformer Servicing,Cooling system failure,3,MEDIUM,2025-09-06,2025-09-07,2025-09-25,10.6,15,MEDIUM,Pending,False
TRC2447,AST0461,SEC011,Feeder,Catenary Maintenance,Tension deviation,1,CRITICAL,2025-06-07,2025-06-07,2025-06-14,2.0,5,HIGH,Pending,True
TRC2448,AST0480,SEC030,OHE,OHE Mast Repair,Guy wire slack,4,LOW,2025-02-23,2025-02-23,2025-04-20,1.9,6,LOW,Scheduled,True
TRC2449,AST0513,SEC063,Pantograph interface,Insulator Replacement,Pollution deposit,4,LOW,2025-08-09,2025-08-11,2025-09-23,11.5,8,LOW,Completed,True
TRC2450,AST0644,SEC044,Transformer,OHE Mast Repair,Guy wire slack,3,MEDIUM,2025-04-19,2025-04-20,2025-05-07,11.0,14,MEDIUM,Scheduled,True
TRC2451,AST0514,SEC064,Insulator,OHE Inspection,Contact wire wear,3,MEDIUM,2025-02-11,2025-02-14,2025-03-03,5.1,13,MEDIUM,Scheduled,False
TRC2452,AST0417,SEC042,Pantograph interface,Switchgear Maintenance,Arc damage,2,HIGH,2025-02-25,2025-02-28,2025-03-12,2.1,5,HIGH,Completed,False
TRC2453,AST0465,SEC015,Pantograph interface,OHE Mast Repair,Foundation settlement,4,LOW,2025-11-03,2025-11-05,2025-12-02,11.2,12,LOW,Pending,True
TRC2454,AST0619,SEC019,Catenary,Insulator Replacement,Cracked insulator,3,MEDIUM,2025-09-25,2025-09-27,2025-10-16,1.9,4,MEDIUM,Pending,True
TRC2455,AST0584,SEC059,OHE,Insulator Replacement,Flashover damage,3,MEDIUM,2025-06-03,2025-06-03,2025-06-19,7.1,7,MEDIUM,Scheduled,True
TRC2456,AST0540,SEC015,Transformer,Catenary Maintenance,Catenary sag,3,MEDIUM,2025-03-06,2025-03-08,2025-03-29,8.5,5,MEDIUM,Completed,False
TRC2457,AST0414,SEC039,Sectioning equipment,Feeder Repair,Cable damage,4,LOW,2025-07-31,2025-08-03,2025-09-29,11.8,9,LOW,Completed,True
TRC2458,AST0582,SEC057,Sectioning equipment,Catenary Maintenance,Splice joint fault,1,CRITICAL,2025-07-24,2025-07-26,2025-08-02,7.4,5,HIGH,Scheduled,True
TRC2459,AST0404,SEC029,Transformer,Insulator Replacement,Flashover damage,4,LOW,2025-07-16,2025-07-18,2025-08-19,4.3,2,LOW,Completed,False
TRC2460,AST0626,SEC026,Insulator,Insulator Replacement,Flashover damage,2,HIGH,2025-06-24,2025-06-27,2025-07-11,11.2,12,HIGH,Pending,False
TRC2461,AST0688,SEC013,OHE,Transformer Servicing,Cooling system failure,3,MEDIUM,2025-09-28,2025-09-30,2025-10-28,9.4,3,MEDIUM,Scheduled,True
TRC2462,AST0517,SEC067,Feeder,Feeder Repair,Cable damage,4,LOW,2025-07-29,2025-07-30,2025-09-04,11.7,13,LOW,Pending,True
TRC2463,AST0465,SEC015,Pantograph interface,OHE Inspection,Dropper defect,2,HIGH,2025-01-21,2025-01-21,2025-01-29,10.8,7,HIGH,Completed,True
TRC2464,AST0519,SEC069,Electrical switchgear,Feeder Repair,Cable damage,3,MEDIUM,2025-11-04,2025-11-07,2025-11-24,8.0,4,MEDIUM,Pending,True
TRC2465,AST0510,SEC060,Sectioning equipment,Insulator Replacement,Flashover damage,3,MEDIUM,2025-12-07,2025-12-10,2025-12-29,2.9,13,MEDIUM,Pending,True
TRC2466,AST0513,SEC063,Pantograph interface,Catenary Maintenance,Catenary sag,3,MEDIUM,2025-08-27,2025-08-30,2025-09-21,4.8,9,MEDIUM,Scheduled,True
TRC2467,AST0510,SEC060,Sectioning equipment,Feeder Repair,Joint failure,5,LOW,2025-11-03,2025-11-04,2026-01-02,5.3,7,LOW,Scheduled,True
TRC2468,AST0476,SEC026,Transformer,Transformer Servicing,Cooling system failure,5,LOW,2025-08-15,2025-08-18,2025-10-02,2.4,15,LOW,Pending,False
TRC2469,AST0635,SEC035,Catenary,Feeder Repair,Cable damage,3,MEDIUM,2025-09-21,2025-09-22,2025-10-17,11.9,10,MEDIUM,Completed,True
TRC2470,AST0415,SEC040,Electrical switchgear,Feeder Repair,Cable damage,3,MEDIUM,2025-04-18,2025-04-19,2025-05-04,8.5,2,MEDIUM,Completed,False
TRC2471,AST0623,SEC023,Electrical switchgear,Feeder Repair,Insulation breakdown,4,LOW,2025-09-07,2025-09-09,2025-10-09,11.7,6,LOW,Cancelled,False
TRC2472,AST0596,SEC071,Transformer,Insulator Replacement,Mechanical failure,4,LOW,2025-10-20,2025-10-21,2025-12-06,10.1,3,LOW,Pending,True
TRC2473,AST0581,SEC056,Feeder,Transformer Servicing,Winding fault,3,MEDIUM,2025-03-28,2025-03-28,2025-04-21,1.1,7,MEDIUM,Scheduled,True
TRC2474,AST0684,SEC009,Transformer,Catenary Maintenance,Tension deviation,1,CRITICAL,2025-06-30,2025-07-02,2025-07-07,6.1,6,HIGH,Scheduled,True
TRC2475,AST0698,SEC023,Insulator,OHE Mast Repair,Foundation settlement,4,LOW,2025-09-19,2025-09-19,2025-10-14,11.7,3,LOW,In Progress,False
TRC2476,AST0584,SEC059,OHE,Transformer Servicing,Oil leak,2,HIGH,2025-05-04,2025-05-04,2025-05-15,10.9,6,HIGH,Scheduled,True
TRC2477,AST0519,SEC069,Electrical switchgear,OHE Inspection,Dropper defect,3,MEDIUM,2025-09-30,2025-10-01,2025-10-29,2.1,4,MEDIUM,Completed,False
TRC2478,AST0676,SEC001,Transformer,Feeder Repair,Joint failure,5,LOW,2025-06-09,2025-06-12,2025-08-03,9.4,5,LOW,Pending,False
TRC2479,AST0546,SEC021,Insulator,Switchgear Maintenance,Arc damage,3,MEDIUM,2025-08-29,2025-08-29,2025-09-19,5.1,8,MEDIUM,In Progress,False
TRC2480,AST0487,SEC037,Electrical switchgear,Transformer Servicing,Winding fault,2,HIGH,2025-03-18,2025-03-19,2025-04-01,3.7,12,HIGH,Pending,False
TRC2481,AST0501,SEC051,Feeder,Catenary Maintenance,Tension deviation,4,LOW,2025-10-26,2025-10-27,2025-12-15,5.6,7,LOW,Scheduled,True
TRC2482,AST0636,SEC036,Transformer,Insulator Replacement,Mechanical failure,5,LOW,2025-01-19,2025-01-21,2025-03-18,2.1,3,LOW,Scheduled,True
TRC2483,AST0406,SEC031,Sectioning equipment,Transformer Servicing,Oil leak,2,HIGH,2025-01-02,2025-01-03,2025-01-18,3.7,11,HIGH,Cancelled,False
TRC2484,AST0520,SEC070,OHE,Transformer Servicing,Winding fault,5,LOW,2025-06-26,2025-06-29,2025-08-23,2.5,9,LOW,Scheduled,True
TRC2485,AST0592,SEC067,OHE,Switchgear Maintenance,Circuit breaker fault,3,MEDIUM,2025-10-08,2025-10-09,2025-10-24,3.6,13,MEDIUM,Completed,True
TRC2486,AST0635,SEC035,Catenary,Catenary Maintenance,Registration arm damage,4,LOW,2025-07-16,2025-07-16,2025-09-01,6.8,3,LOW,In Progress,True
TRC2487,AST0428,SEC053,Transformer,Switchgear Maintenance,Circuit breaker fault,3,MEDIUM,2025-06-19,2025-06-21,2025-07-17,3.8,2,MEDIUM,Pending,True
TRC2488,AST0602,SEC002,Insulator,OHE Mast Repair,Bracket damage,4,LOW,2025-04-10,2025-04-12,2025-06-02,8.4,9,LOW,Pending,True
TRC2489,AST0403,SEC028,Catenary,Transformer Servicing,Bushing defect,4,LOW,2025-10-06,2025-10-08,2025-11-25,4.5,12,LOW,Scheduled,True
TRC2490,AST0583,SEC058,Electrical switchgear,Sectioning Post Maintenance,Interrupter fault,2,HIGH,2025-11-17,2025-11-20,2025-11-27,7.5,11,HIGH,In Progress,True
TRC2491,AST0675,SEC075,Catenary,Sectioning Post Maintenance,Isolator defect,3,MEDIUM,2025-05-13,2025-05-13,2025-05-28,9.5,15,MEDIUM,Completed,True
TRC2492,AST0688,SEC013,OHE,Insulator Replacement,Cracked insulator,3,MEDIUM,2025-04-22,2025-04-25,2025-05-21,11.6,11,MEDIUM,Scheduled,False
TRC2493,AST0567,SEC042,Electrical switchgear,Feeder Repair,Cable damage,2,HIGH,2025-07-26,2025-07-28,2025-08-08,4.8,7,HIGH,Cancelled,True
TRC2494,AST0571,SEC046,Catenary,OHE Inspection,Stagger fault,4,LOW,2025-07-21,2025-07-22,2025-09-01,1.4,13,LOW,Completed,True
TRC2495,AST0530,SEC005,Insulator,Catenary Maintenance,Catenary sag,3,MEDIUM,2025-06-08,2025-06-10,2025-07-07,2.8,12,MEDIUM,Completed,False
TRC2496,AST0639,SEC039,Electrical switchgear,OHE Inspection,Height deviation,2,HIGH,2025-05-22,2025-05-22,2025-06-01,9.1,6,HIGH,Pending,False
TRC2497,AST0615,SEC015,Electrical switchgear,OHE Inspection,Dropper defect,1,CRITICAL,2025-07-02,2025-07-05,2025-07-10,8.0,7,HIGH,Completed,False
TRC2498,AST0529,SEC004,Pantograph interface,Switchgear Maintenance,Relay malfunction,1,CRITICAL,2025-09-30,2025-10-02,2025-10-06,8.0,7,HIGH,Completed,False
TRC2499,AST0516,SEC066,Transformer,Feeder Repair,Joint failure,3,MEDIUM,2025-11-18,2025-11-20,2025-12-14,2.7,5,MEDIUM,In Progress,False
TRC2500,AST0464,SEC014,OHE,Switchgear Maintenance,Relay malfunction,2,HIGH,2025-08-12,2025-08-15,2025-08-23,5.8,13,HIGH,Cancelled,True
TRC2501,AST0642,SEC042,Insulator,OHE Inspection,Stagger fault,3,MEDIUM,2025-09-10,2025-09-10,2025-10-10,10.5,8,MEDIUM,Pending,False
TRC2502,AST0476,SEC026,Transformer,Switchgear Maintenance,Arc damage,3,MEDIUM,2025-02-10,2025-02-12,2025-03-14,7.1,10,MEDIUM,Scheduled,False
TRC2503,AST0613,SEC013,Feeder,Insulator Replacement,Mechanical failure,2,HIGH,2025-09-25,2025-09-25,2025-10-08,2.7,12,HIGH,Cancelled,True
TRC2504,AST0663,SEC063,Electrical switchgear,Sectioning Post Maintenance,Earthing issue,3,MEDIUM,2025-09-16,2025-09-18,2025-10-02,8.1,3,MEDIUM,Completed,True
TRC2505,AST0578,SEC053,Insulator,Sectioning Post Maintenance,Jumper damage,5,LOW,2025-07-21,2025-07-23,2025-10-17,11.7,10,LOW,Pending,True
TRC2506,AST0683,SEC008,Catenary,Transformer Servicing,Winding fault,2,HIGH,2025-06-26,2025-06-28,2025-07-06,6.5,3,HIGH,Pending,True
TRC2507,AST0671,SEC071,Electrical switchgear,Feeder Repair,Overheating,4,LOW,2025-08-09,2025-08-09,2025-09-04,3.6,15,LOW,In Progress,False
TRC2508,AST0596,SEC071,Transformer,OHE Mast Repair,Foundation settlement,1,CRITICAL,2025-01-27,2025-01-29,2025-02-02,7.3,14,HIGH,Completed,True
TRC2509,AST0554,SEC029,Insulator,Insulator Replacement,Pollution deposit,3,MEDIUM,2025-05-12,2025-05-13,2025-06-10,4.1,6,MEDIUM,Completed,False
TRC2510,AST0656,SEC056,OHE,Insulator Replacement,Mechanical failure,3,MEDIUM,2025-11-11,2025-11-13,2025-11-27,5.3,2,MEDIUM,Pending,True
TRC2511,AST0697,SEC022,Pantograph interface,Insulator Replacement,Flashover damage,2,HIGH,2025-01-04,2025-01-06,2025-01-17,3.2,3,HIGH,In Progress,False
TRC2512,AST0605,SEC005,Feeder,Switchgear Maintenance,Relay malfunction,4,LOW,2025-01-28,2025-01-29,2025-03-30,8.1,3,LOW,Scheduled,True
TRC2513,AST0508,SEC058,Transformer,OHE Mast Repair,Bracket damage,2,HIGH,2025-02-20,2025-02-22,2025-03-02,1.6,11,HIGH,Completed,True
TRC2514,AST0539,SEC014,Catenary,Catenary Maintenance,Registration arm damage,4,LOW,2025-12-14,2025-12-17,2026-01-12,9.5,13,LOW,In Progress,True
TRC2515,AST0572,SEC047,Transformer,Sectioning Post Maintenance,Jumper damage,1,CRITICAL,2025-08-17,2025-08-19,2025-08-24,7.9,2,HIGH,Pending,True
TRC2516,AST0409,SEC034,Pantograph interface,Transformer Servicing,Winding fault,4,LOW,2025-03-24,2025-03-24,2025-04-29,4.3,15,LOW,Completed,False
TRC2517,AST0653,SEC053,Feeder,Transformer Servicing,Winding fault,5,LOW,2025-09-03,2025-09-05,2025-12-02,2.2,13,LOW,Pending,True
TRC2518,AST0607,SEC007,Electrical switchgear,OHE Inspection,Dropper defect,2,HIGH,2025-07-17,2025-07-18,2025-07-29,4.3,8,HIGH,Cancelled,True
TRC2519,AST0667,SEC067,Catenary,Feeder Repair,Cable damage,2,HIGH,2025-11-10,2025-11-13,2025-11-26,6.4,7,HIGH,Scheduled,True
TRC2520,AST0670,SEC070,Sectioning equipment,Feeder Repair,Insulation breakdown,5,LOW,2025-11-02,2025-11-02,2026-01-23,5.8,7,LOW,Cancelled,True
TRC2521,AST0626,SEC026,Insulator,Catenary Maintenance,Tension deviation,3,MEDIUM,2025-03-07,2025-03-08,2025-04-04,8.3,6,MEDIUM,In Progress,False
TRC2522,AST0455,SEC005,Electrical switchgear,Catenary Maintenance,Catenary sag,3,MEDIUM,2025-02-18,2025-02-20,2025-03-15,1.8,5,MEDIUM,Completed,True
TRC2523,AST0645,SEC045,Feeder,Catenary Maintenance,Catenary sag,5,LOW,2025-08-31,2025-09-01,2025-11-02,4.5,13,LOW,Completed,False
TRC2524,AST0546,SEC021,Insulator,Catenary Maintenance,Splice joint fault,4,LOW,2025-06-29,2025-06-30,2025-08-29,9.5,3,LOW,Pending,False
TRC2525,AST0422,SEC047,Sectioning equipment,Sectioning Post Maintenance,Interrupter fault,3,MEDIUM,2025-03-16,2025-03-16,2025-04-12,1.9,2,MEDIUM,In Progress,False
TRC2526,AST0642,SEC042,Insulator,Catenary Maintenance,Catenary sag,3,MEDIUM,2025-10-07,2025-10-10,2025-11-02,11.7,8,MEDIUM,Pending,False
TRC2527,AST0450,SEC075,Insulator,Insulator Replacement,Mechanical failure,4,LOW,2025-02-06,2025-02-09,2025-03-08,4.2,5,LOW,Completed,True
TRC2528,AST0571,SEC046,Catenary,Feeder Repair,Insulation breakdown,2,HIGH,2025-08-05,2025-08-07,2025-08-14,11.7,7,HIGH,Completed,True
TRC2529,AST0542,SEC017,Sectioning equipment,Transformer Servicing,Cooling system failure,4,LOW,2025-12-05,2025-12-07,2026-01-18,3.9,14,LOW,Completed,True
TRC2530,AST0418,SEC043,Insulator,Switchgear Maintenance,Circuit breaker fault,3,MEDIUM,2025-09-01,2025-09-03,2025-09-23,4.0,14,MEDIUM,Scheduled,False
TRC2531,AST0527,SEC002,Electrical switchgear,Switchgear Maintenance,Contactor wear,3,MEDIUM,2025-04-24,2025-04-26,2025-05-21,11.4,9,MEDIUM,Pending,True
TRC2532,AST0638,SEC038,Sectioning equipment,OHE Inspection,Dropper defect,4,LOW,2025-01-31,2025-02-01,2025-03-01,4.5,11,LOW,Scheduled,False
TRC2533,AST0439,SEC064,Electrical switchgear,Sectioning Post Maintenance,Earthing issue,1,CRITICAL,2025-01-13,2025-01-13,2025-01-20,10.2,7,HIGH,Completed,True
TRC2534,AST0474,SEC024,Insulator,Feeder Repair,Overheating,5,LOW,2025-11-15,2025-11-17,2025-12-31,11.2,9,LOW,Cancelled,False
TRC2535,AST0455,SEC005,Electrical switchgear,OHE Inspection,Stagger fault,4,LOW,2025-10-14,2025-10-14,2025-11-29,2.8,7,LOW,Completed,False
TRC2536,AST0593,SEC068,Pantograph interface,Insulator Replacement,Cracked insulator,4,LOW,2025-07-23,2025-07-26,2025-09-15,10.6,9,LOW,Completed,False
TRC2537,AST0614,SEC014,Sectioning equipment,Feeder Repair,Overheating,4,LOW,2025-07-27,2025-07-28,2025-09-25,8.5,10,LOW,Completed,True
TRC2538,AST0578,SEC053,Insulator,Sectioning Post Maintenance,Isolator defect,2,HIGH,2025-09-06,2025-09-08,2025-09-17,12.0,15,HIGH,Pending,True
TRC2539,AST0560,SEC035,OHE,Feeder Repair,Overheating,2,HIGH,2025-01-27,2025-01-28,2025-02-11,4.4,8,HIGH,Scheduled,True
TRC2540,AST0443,SEC068,Catenary,Sectioning Post Maintenance,Interrupter fault,3,MEDIUM,2025-10-13,2025-10-14,2025-11-10,11.3,8,MEDIUM,Pending,True
TRC2541,AST0603,SEC003,Catenary,Transformer Servicing,Bushing defect,2,HIGH,2025-03-23,2025-03-25,2025-04-02,6.9,5,HIGH,Scheduled,False
TRC2542,AST0676,SEC001,Transformer,Sectioning Post Maintenance,Earthing issue,5,LOW,2025-03-07,2025-03-08,2025-05-07,2.6,8,LOW,Cancelled,True
TRC2543,AST0570,SEC045,Insulator,Transformer Servicing,Bushing defect,2,HIGH,2025-10-19,2025-10-20,2025-11-03,4.2,5,HIGH,Scheduled,True
TRC2544,AST0522,SEC072,Insulator,Insulator Replacement,Cracked insulator,4,LOW,2025-09-14,2025-09-17,2025-11-08,9.2,7,LOW,Completed,False
TRC2545,AST0403,SEC028,Catenary,OHE Inspection,Stagger fault,5,LOW,2025-05-20,2025-05-22,2025-07-29,5.9,2,LOW,Scheduled,True
TRC2546,AST0640,SEC040,OHE,Insulator Replacement,Mechanical failure,2,HIGH,2025-12-05,2025-12-07,2025-12-20,4.0,14,HIGH,Pending,False
TRC2547,AST0419,SEC044,Catenary,Insulator Replacement,Mechanical failure,4,LOW,2025-10-18,2025-10-18,2025-11-26,11.8,8,LOW,Pending,True
TRC2548,AST0612,SEC012,Transformer,Feeder Repair,Insulation breakdown,3,MEDIUM,2025-02-14,2025-02-16,2025-03-02,3.2,15,MEDIUM,Pending,False
TRC2549,AST0619,SEC019,Catenary,OHE Inspection,Dropper defect,3,MEDIUM,2025-03-27,2025-03-28,2025-04-18,10.0,12,MEDIUM,Cancelled,True
TRC2550,AST0504,SEC054,OHE,Feeder Repair,Joint failure,2,HIGH,2025-01-21,2025-01-22,2025-01-31,2.7,11,HIGH,Completed,True
TRC2551,AST0548,SEC023,Transformer,Insulator Replacement,Flashover damage,4,LOW,2025-11-21,2025-11-24,2026-01-05,5.7,2,LOW,Completed,True
TRC2552,AST0501,SEC051,Feeder,Insulator Replacement,Flashover damage,5,LOW,2025-03-09,2025-03-09,2025-04-19,1.4,12,LOW,Scheduled,True
TRC2553,AST0581,SEC056,Feeder,Insulator Replacement,Pollution deposit,2,HIGH,2025-12-01,2025-12-03,2025-12-16,9.3,9,HIGH,Pending,True
TRC2554,AST0571,SEC046,Catenary,Switchgear Maintenance,Circuit breaker fault,3,MEDIUM,2025-02-24,2025-02-24,2025-03-20,7.0,13,MEDIUM,Pending,True
TRC2555,AST0468,SEC018,Transformer,Insulator Replacement,Flashover damage,5,LOW,2025-10-11,2025-10-11,2025-12-04,1.9,10,LOW,Cancelled,False
TRC2556,AST0531,SEC006,Catenary,Switchgear Maintenance,Arc damage,4,LOW,2025-11-29,2025-12-01,2026-01-10,11.8,2,LOW,Scheduled,True
TRC2557,AST0524,SEC074,Transformer,Transformer Servicing,Bushing defect,3,MEDIUM,2025-04-06,2025-04-06,2025-04-23,3.9,7,MEDIUM,Pending,True
TRC2558,AST0632,SEC032,OHE,Insulator Replacement,Pollution deposit,2,HIGH,2025-09-27,2025-09-29,2025-10-11,9.0,3,HIGH,Pending,True
TRC2559,AST0689,SEC014,Pantograph interface,Transformer Servicing,Oil leak,5,LOW,2025-10-31,2025-11-01,2026-01-13,11.5,12,LOW,Completed,False
TRC2560,AST0641,SEC041,Pantograph interface,OHE Inspection,Height deviation,3,MEDIUM,2025-07-20,2025-07-20,2025-08-06,11.9,11,MEDIUM,Scheduled,False
TRC2561,AST0523,SEC073,Catenary,Sectioning Post Maintenance,Interrupter fault,4,LOW,2025-08-14,2025-08-15,2025-10-02,11.3,10,LOW,Pending,True
TRC2562,AST0438,SEC063,Sectioning equipment,Catenary Maintenance,Splice joint fault,3,MEDIUM,2025-01-28,2025-01-30,2025-02-28,11.3,13,MEDIUM,Completed,True
