forecast_date,section_id,time_window_start,time_window_end,expected_goods_trains,expected_traffic_load,traffic_density,forecast_confidence
2025-12-01,SEC021,18:00,20:00,5,43.49,MEDIUM,0.62
2025-12-01,SEC021,20:00,22:00,2,44.86,MEDIUM,0.87
2025-12-01,SEC021,22:00,00:00,4,56.04,HIGH,0.77
2025-12-01,SEC022,00:00,02:00,1,38.64,MEDIUM,0.79
2025-12-01,SEC022,02:00,04:00,6,50.28,HIGH,0.82
2025-12-01,SEC022,04:00,06:00,3,36.74,MEDIUM,0.98
2025-12-01,SEC022,06:00,08:00,5,42.26,MEDIUM,0.77
2025-12-01,SEC022,08:00,10:00,1,26.65,MEDIUM,0.97
2025-12-01,SEC022,10:00,12:00,1,24.87,LOW,0.9
2025-12-01,SEC022,12:00,14:00,1,29.05,MEDIUM,0.72
2025-12-01,SEC022,14:00,16:00,0,20.52,LOW,0.84
2025-12-01,SEC022,16:00,18:00,2,31.48,MEDIUM,0.64
2025-12-01,SEC022,18:00,20:00,2,34.94,MEDIUM,0.92
2025-12-01,SEC022,20:00,22:00,2,33.0,MEDIUM,0.74
2025-12-01,SEC022,22:00,00:00,6,40.32,MEDIUM,0.79
2025-12-01,SEC023,00:00,02:00,7,59.48,HIGH,0.63
2025-12-01,SEC023,02:00,04:00,7,51.3,HIGH,0.97
2025-12-01,SEC023,04:00,06:00,5,63.54,HIGH,0.81
2025-12-01,SEC023,06:00,08:00,3,34.15,MEDIUM,0.93
2025-12-01,SEC023,08:00,10:00,3,34.45,MEDIUM,0.8
2025-12-01,SEC023,10:00,12:00,3,19.81,LOW,0.98
2025-12-01,SEC023,12:00,14:00,1,23.39,LOW,0.87
2025-12-01,SEC023,14:00,16:00,1,30.42,MEDIUM,0.86
2025-12-01,SEC023,16:00,18:00,2,41.83,MEDIUM,0.72
2025-12-01,SEC023,18:00,20:00,0,44.36,MEDIUM,0.81
2025-12-01,SEC023,20:00,22:00,4,39.06,MEDIUM,0.62
2025-12-01,SEC023,22:00,00:00,7,57.79,HIGH,0.97
2025-12-01,SEC024,00:00,02:00,3,55.42,HIGH,0.79
2025-12-01,SEC024,02:00,04:00,4,42.02,MEDIUM,0.72
2025-12-01,SEC024,04:00,06:00,4,56.98,HIGH,0.96
2025-12-01,SEC024,06:00,08:00,3,42.26,MEDIUM,0.72
2025-12-01,SEC024,08:00,10:00,5,38.55,MEDIUM,0.61
2025-12-01,SEC024,10:00,12:00,3,21.44,LOW,0.85
2025-12-01,SEC024,12:00,14:00,1,27.83,MEDIUM,0.7
2025-12-01,SEC024,14:00,16:00,4,18.22,LOW,0.94
2025-12-01,SEC024,16:00,18:00,4,40.46,MEDIUM,0.95
2025-12-01,SEC024,18:00,20:00,1,32.38,MEDIUM,0.75
2025-12-01,SEC024,20:00,22:00,3,28.31,MEDIUM,0.98
2025-12-01,SEC024,22:00,00:00,3,43.34,MEDIUM,0.7
2025-12-01,SEC025,00:00,02:00,3,55.77,HIGH,0.8
2025-12-01,SEC025,02:00,04:00,3,54.03,HIGH,0.93
2025-12-01,SEC025,04:00,06:00,8,55.11,HIGH,0.69
2025-12-01,SEC025,06:00,08:00,4,35.51,MEDIUM,0.93
2025-12-01,SEC025,08:00,10:00,3,54.57,HIGH,0.61
2025-12-01,SEC025,10:00,12:00,3,40.06,MEDIUM,0.6
2025-12-01,SEC025,12:00,14:00,1,34.32,MEDIUM,0.62
2025-12-01,SEC025,14:00,16:00,2,25.68,MEDIUM,0.76
2025-12-01,SEC025,16:00,18:00,1,43.75,MEDIUM,0.72
2025-12-01,SEC025,18:00,20:00,2,37.21,MEDIUM,0.83
2025-12-01,SEC025,20:00,22:00,4,53.14,HIGH,0.91
2025-12-01,SEC025,22:00,00:00,7,54.25,HIGH,0.69
2025-12-01,SEC026,00:00,02:00,7,59.17,HIGH,0.84
2025-12-01,SEC026,02:00,04:00,4,61.9,HIGH,0.85
2025-12-01,SEC026,04:00,06:00,3,54.47,HIGH,0.98
2025-12-01,SEC026,06:00,08:00,4,54.69,HIGH,0.61
2025-12-01,SEC026,08:00,10:00,8,39.18,MEDIUM,0.75
2025-12-01,SEC026,10:00,12:00,2,37.87,MEDIUM,0.63
2025-12-01,SEC026,12:00,14:00,2,39.98,MEDIUM,0.73
2025-12-01,SEC026,14:00,16:00,4,25.24,MEDIUM,0.71
2025-12-01,SEC026,16:00,18:00,2,47.11,MEDIUM,0.66
2025-12-01,SEC026,18:00,20:00,4,51.45,HIGH,0.87
2025-12-01,SEC026,20:00,22:00,5,50.99,HIGH,0.73
2025-12-01,SEC026,22:00,00:00,8,69.77,HIGH,0.88
2025-12-01,SEC027,00:00,02:00,3,39.15,MEDIUM,0.95
2025-12-01,SEC027,02:00,04:00,5,46.12,MEDIUM,0.71
2025-12-01,SEC027,04:00,06:00,2,37.4,MEDIUM,0.75
2025-12-01,SEC027,06:00,08:00,2,21.77,LOW,0.93
2025-12-01,SEC027,08:00,10:00,5,22.58,LOW,0.79
2025-12-01,SEC027,10:00,12:00,2,26.48,MEDIUM,0.86
2025-12-01,SEC027,12:00,14:00,0,22.81,LOW,0.63
2025-12-01,SEC027,14:00,16:00,2,27.85,MEDIUM,0.98
2025-12-01,SEC027,16:00,18:00,2,40.92,MEDIUM,0.86
2025-12-01,SEC027,18:00,20:00,4,27.52,MEDIUM,0.78
2025-12-01,SEC027,20:00,22:00,3,26.13,MEDIUM,0.95
2025-12-01,SEC027,22:00,00:00,1,45.78,MEDIUM,0.96
2025-12-01,SEC028,00:00,02:00,7,63.99,HIGH,0.9
2025-12-01,SEC028,02:00,04:00,8,58.68,HIGH,0.85
2025-12-01,SEC028,04:00,06:00,5,64.91,HIGH,0.94
2025-12-01,SEC028,06:00,08:00,1,55.21,HIGH,0.7
2025-12-01,SEC028,08:00,10:00,6,55.95,HIGH,0.68
2025-12-01,SEC028,10:00,12:00,3,43.47,MEDIUM,0.65
2025-12-01,SEC028,12:00,14:00,4,25.51,MEDIUM,0.69
2025-12-01,SEC028,14:00,16:00,2,35.43,MEDIUM,0.78
2025-12-01,SEC028,16:00,18:00,6,48.84,MEDIUM,0.8
2025-12-01,SEC028,18:00,20:00,6,56.02,HIGH,0.72
2025-12-01,SEC028,20:00,22:00,8,50.54,HIGH,0.74
2025-12-01,SEC028,22:00,00:00,4,59.17,HIGH,0.67
2025-12-01,SEC029,00:00,02:00,3,60.59,HIGH,0.61
2025-12-01,SEC029,02:00,04:00,6,70.49,HIGH,0.68
2025-12-01,SEC029,04:00,06:00,3,57.94,HIGH,0.72
2025-12-01,SEC029,06:00,08:00,4,50.92,HIGH,0.72
2025-12-01,SEC029,08:00,10:00,7,38.95,MEDIUM,0.72
2025-12-01,SEC029,10:00,12:00,3,31.0,MEDIUM,0.7
2025-12-01,SEC029,12:00,14:00,2,33.06,MEDIUM,0.96
2025-12-01,SEC029,14:00,16:00,4,31.19,MEDIUM,0.91
2025-12-01,SEC029,16:00,18:00,4,51.87,HIGH,0.77
2025-12-01,SEC029,18:00,20:00,4,42.76,MEDIUM,0.95
2025-12-01,SEC029,20:00,22:00,2,48.41,MEDIUM,0.83
2025-12-01,SEC029,22:00,00:00,1,69.62,HIGH,0.67
2025-12-01,SEC030,00:00,02:00,1,38.25,MEDIUM,0.68
2025-12-01,SEC030,02:00,04:00,5,44.36,MEDIUM,0.76
2025-12-01,SEC030,04:00,06:00,4,51.49,HIGH,0.81
2025-12-01,SEC030,06:00,08:00,1,41.49,MEDIUM,0.98
2025-12-01,SEC030,08:00,10:00,4,45.17,MEDIUM,0.69
2025-12-01,SEC030,10:00,12:00,1,19.67,LOW,0.67
2025-12-01,SEC030,12:00,14:00,2,25.76,MEDIUM,0.98
2025-12-01,SEC030,14:00,16:00,2,33.52,MEDIUM,0.61
2025-12-01,SEC030,16:00,18:00,2,45.54,MEDIUM,0.77
2025-12-01,SEC030,18:00,20:00,4,37.83,MEDIUM,0.75
2025-12-01,SEC030,20:00,22:00,5,37.43,MEDIUM,0.76
2025-12-01,SEC030,22:00,00:00,8,46.88,MEDIUM,0.76
2025-12-01,SEC031,00:00,02:00,8,42.29,MEDIUM,0.67
2025-12-01,SEC031,02:00,04:00,2,44.05,MEDIUM,0.92
2025-12-01,SEC031,04:00,06:00,4,55.34,HIGH,0.9
2025-12-01,SEC031,06:00,08:00,3,39.75,MEDIUM,0.63
2025-12-01,SEC031,08:00,10:00,5,34.19,MEDIUM,0.79
2025-12-01,SEC031,10:00,12:00,2,20.42,LOW,0.69
2025-12-01,SEC031,12:00,14:00,2,17.54,LOW,0.64
2025-12-01,SEC031,14:00,16:00,2,21.35,LOW,0.77
2025-12-01,SEC031,16:00,18:00,5,27.87,MEDIUM,0.85
2025-12-01,SEC031,18:00,20:00,4,32.88,MEDIUM,0.85
2025-12-01,SEC031,20:00,22:00,3,37.91,MEDIUM,0.81
2025-12-01,SEC031,22:00,00:00,5,51.15,HIGH,0.7
2025-12-01,SEC032,00:00,02:00,8,39.18,MEDIUM,0.96
2025-12-01,SEC032,02:00,04:00,4,31.01,MEDIUM,0.71
2025-12-01,SEC032,04:00,06:00,3,37.37,MEDIUM,0.77
2025-12-01,SEC032,06:00,08:00,0,27.78,MEDIUM,0.79
2025-12-01,SEC032,08:00,10:00,4,31.85,MEDIUM,0.87
2025-12-01,SEC032,10:00,12:00,1,22.98,LOW,0.92
2025-12-01,SEC032,12:00,14:00,2,12.1,LOW,0.95
2025-12-01,SEC032,14:00,16:00,0,23.44,LOW,0.86
2025-12-01,SEC032,16:00,18:00,4,37.51,MEDIUM,0.92
2025-12-01,SEC032,18:00,20:00,1,39.23,MEDIUM,0.74
2025-12-01,SEC032,20:00,22:00,2,25.45,MEDIUM,0.76
2025-12-01,SEC032,22:00,00:00,2,42.56,MEDIUM,0.93
2025-12-01,SEC033,00:00,02:00,5,63.59,HIGH,0.99
2025-12-01,SEC033,02:00,04:00,1,65.42,HIGH,0.86
2025-12-01,SEC033,04:00,06:00,5,50.21,HIGH,0.84
2025-12-01,SEC033,06:00,08:00,2,52.28,HIGH,0.89
2025-12-01,SEC033,08:00,10:00,5,39.87,MEDIUM,0.86
2025-12-01,SEC033,10:00,12:00,3,40.6,MEDIUM,0.69
2025-12-01,SEC033,12:00,14:00,3,25.28,MEDIUM,0.93
2025-12-01,SEC033,14:00,16:00,2,29.83,MEDIUM,0.84
2025-12-01,SEC033,16:00,18:00,2,36.76,MEDIUM,0.91
2025-12-01,SEC033,18:00,20:00,3,52.1,HIGH,0.92
2025-12-01,SEC033,20:00,22:00,3,50.69,HIGH,0.7
2025-12-01,SEC033,22:00,00:00,5,60.87,HIGH,0.73
2025-12-01,SEC034,00:00,02:00,1,32.19,MEDIUM,0.98
2025-12-01,SEC034,02:00,04:00,5,47.88,MEDIUM,0.79
2025-12-01,SEC034,04:00,06:00,2,29.28,MEDIUM,0.93
2025-12-01,SEC034,06:00,08:00,1,23.43,LOW,0.69
2025-12-01,SEC034,08:00,10:00,1,30.15,MEDIUM,0.98
2025-12-01,SEC034,10:00,12:00,1,14.93,LOW,0.78
2025-12-01,SEC034,12:00,14:00,1,16.68,LOW,0.72
2025-12-01,SEC034,14:00,16:00,0,17.85,LOW,0.95
2025-12-01,SEC034,16:00,18:00,3,30.63,MEDIUM,0.75
2025-12-01,SEC034,18:00,20:00,2,28.09,MEDIUM,0.61
2025-12-01,SEC034,20:00,22:00,2,25.66,MEDIUM,0.83
2025-12-01,SEC034,22:00,00:00,8,42.02,MEDIUM,0.63
2025-12-01,SEC035,00:00,02:00,5,62.95,HIGH,0.82
2025-12-01,SEC035,02:00,04:00,5,63.1,HIGH,0.91
2025-12-01,SEC035,04:00,06:00,4,54.89,HIGH,0.75
2025-12-01,SEC035,06:00,08:00,0,50.61,HIGH,0.93
2025-12-01,SEC035,08:00,10:00,7,50.38,HIGH,0.81
2025-12-01,SEC035,10:00,12:00,4,26.66,MEDIUM,0.92
2025-12-01,SEC035,12:00,14:00,2,30.34,MEDIUM,0.92
2025-12-01,SEC035,14:00,16:00,1,28.27,MEDIUM,0.72
2025-12-01,SEC035,16:00,18:00,7,48.32,MEDIUM,0.89
2025-12-01,SEC035,18:00,20:00,5,53.49,HIGH,0.64
2025-12-01,SEC035,20:00,22:00,1,44.16,MEDIUM,0.88
2025-12-01,SEC035,22:00,00:00,3,52.68,HIGH,0.63
2025-12-01,SEC036,00:00,02:00,5,66.9,HIGH,0.99
2025-12-01,SEC036,02:00,04:00,7,69.72,HIGH,0.81
2025-12-01,SEC036,04:00,06:00,7,64.64,HIGH,0.92
2025-12-01,SEC036,06:00,08:00,3,43.2,MEDIUM,0.64
2025-12-01,SEC036,08:00,10:00,5,42.39,MEDIUM,0.9
2025-12-01,SEC036,10:00,12:00,0,37.68,MEDIUM,0.68
2025-12-01,SEC036,12:00,14:00,2,25.67,MEDIUM,0.84
2025-12-01,SEC036,14:00,16:00,5,43.55,MEDIUM,0.89
2025-12-01,SEC036,16:00,18:00,3,47.38,MEDIUM,0.71
2025-12-01,SEC036,18:00,20:00,2,51.57,HIGH,0.78
2025-12-01,SEC036,20:00,22:00,1,57.91,HIGH,0.89
2025-12-01,SEC036,22:00,00:00,6,69.92,HIGH,0.86
2025-12-01,SEC037,00:00,02:00,3,53.2,HIGH,0.98
2025-12-01,SEC037,02:00,04:00,4,56.21,HIGH,0.88
2025-12-01,SEC037,04:00,06:00,6,58.48,HIGH,0.91
2025-12-01,SEC037,06:00,08:00,2,52.71,HIGH,0.99
2025-12-01,SEC037,08:00,10:00,5,43.51,MEDIUM,0.75
2025-12-01,SEC037,10:00,12:00,4,40.07,MEDIUM,0.89
2025-12-01,SEC037,12:00,14:00,1,40.36,MEDIUM,0.78
2025-12-01,SEC037,14:00,16:00,3,39.02,MEDIUM,0.64
2025-12-01,SEC037,16:00,18:00,2,50.6,HIGH,0.67
2025-12-01,SEC037,18:00,20:00,7,45.82,MEDIUM,0.84
2025-12-01,SEC037,20:00,22:00,3,40.06,MEDIUM,0.84
2025-12-01,SEC037,22:00,00:00,3,59.2,HIGH,0.9
2025-12-01,SEC038,00:00,02:00,5,54.61,HIGH,0.83
2025-12-01,SEC038,02:00,04:00,3,40.09,MEDIUM,0.96
2025-12-01,SEC038,04:00,06:00,5,38.99,MEDIUM,0.77
2025-12-01,SEC038,06:00,08:00,4,45.21,MEDIUM,0.79
2025-12-01,SEC038,08:00,10:00,2,28.66,MEDIUM,0.75
2025-12-01,SEC038,10:00,12:00,2,28.38,MEDIUM,0.91
2025-12-01,SEC038,12:00,14:00,3,18.75,LOW,0.73
2025-12-01,SEC038,14:00,16:00,2,29.06,MEDIUM,0.62
2025-12-01,SEC038,16:00,18:00,5,43.15,MEDIUM,0.63
2025-12-01,SEC038,18:00,20:00,2,36.46,MEDIUM,0.81
2025-12-01,SEC038,20:00,22:00,4,42.64,MEDIUM,0.66
2025-12-01,SEC038,22:00,00:00,8,50.06,HIGH,0.8
2025-12-01,SEC039,00:00,02:00,4,41.86,MEDIUM,0.8
2025-12-01,SEC039,02:00,04:00,5,33.99,MEDIUM,0.93
2025-12-01,SEC039,04:00,06:00,4,33.12,MEDIUM,0.69
2025-12-01,SEC039,06:00,08:00,1,39.59,MEDIUM,0.76
2025-12-01,SEC039,08:00,10:00,3,39.07,MEDIUM,0.81
2025-12-01,SEC039,10:00,12:00,2,20.62,LOW,0.77
2025-12-01,SEC039,12:00,14:00,2,13.31,LOW,0.75
2025-12-01,SEC039,14:00,16:00,1,25.43,MEDIUM,0.63
2025-12-01,SEC039,16:00,18:00,2,40.45,MEDIUM,0.74
2025-12-01,SEC039,18:00,20:00,1,31.51,MEDIUM,0.7
2025-12-01,SEC039,20:00,22:00,0,41.11,MEDIUM,0.95
2025-12-01,SEC039,22:00,00:00,1,44.46,MEDIUM,0.93
2025-12-01,SEC040,00:00,02:00,0,20.7,LOW,0.85
2025-12-01,SEC040,02:00,04:00,0,26.54,MEDIUM,0.85
2025-12-01,SEC040,04:00,06:00,4,24.42,LOW,0.72
2025-12-01,SEC040,06:00,08:00,0,24.43,LOW,0.69
2025-12-01,SEC040,08:00,10:00,0,13.47,LOW,0.85
2025-12-01,SEC040,10:00,12:00,3,6.31,LOW,0.73
2025-12-01,SEC040,12:00,14:00,1,10.12,LOW,0.66
2025-12-01,SEC040,14:00,16:00,1,15.33,LOW,0.77
2025-12-01,SEC040,16:00,18:00,3,27.83,MEDIUM,0.92
2025-12-01,SEC040,18:00,20:00,1,13.92,LOW,0.94
2025-12-01,SEC040,20:00,22:00,0,13.07,LOW,0.8
2025-12-01,SEC040,22:00,00:00,0,25.31,MEDIUM,0.71
2025-12-01,SEC041,00:00,02:00,1,16.54,LOW,0.93
2025-12-01,SEC041,02:00,04:00,3,27.23,MEDIUM,0.64
2025-12-01,SEC041,04:00,06:00,2,17.3,LOW,0.83
2025-12-01,SEC041,06:00,08:00,0,12.67,LOW,0.69
2025-12-01,SEC041,08:00,10:00,2,7.53,LOW,0.87
2025-12-01,SEC041,10:00,12:00,2,8.76,LOW,0.89
2025-12-01,SEC041,12:00,14:00,1,13.67,LOW,0.78
2025-12-01,SEC041,14:00,16:00,0,6.6,LOW,0.6
2025-12-01,SEC041,16:00,18:00,0,18.23,LOW,0.78
2025-12-01,SEC041,18:00,20:00,2,17.5,LOW,0.79
2025-12-01,SEC041,20:00,22:00,2,9.83,LOW,0.98
2025-12-01,SEC041,22:00,00:00,0,13.74,LOW,0.98
2025-12-01,SEC042,00:00,02:00,2,27.95,MEDIUM,0.64
2025-12-01,SEC042,02:00,04:00,2,31.78,MEDIUM,0.75
2025-12-01,SEC042,04:00,06:00,2,29.94,MEDIUM,0.65
2025-12-01,SEC042,06:00,08:00,0,27.99,MEDIUM,0.96
2025-12-01,SEC042,08:00,10:00,1,27.32,MEDIUM,0.86
2025-12-01,SEC042,10:00,12:00,1,7.09,LOW,0.66
2025-12-01,SEC042,12:00,14:00,2,8.26,LOW,0.83
2025-12-01,SEC042,14:00,16:00,2,25.94,MEDIUM,0.72
2025-12-01,SEC042,16:00,18:00,0,18.81,LOW,0.76
2025-12-01,SEC042,18:00,20:00,0,14.65,LOW,0.75
2025-12-01,SEC042,20:00,22:00,4,17.39,LOW,0.83
2025-12-01,SEC042,22:00,00:00,3,23.82,LOW,0.62
2025-12-01,SEC043,00:00,02:00,1,42.55,MEDIUM,0.85
2025-12-01,SEC043,02:00,04:00,4,34.02,MEDIUM,0.92
2025-12-01,SEC043,04:00,06:00,4,45.48,MEDIUM,0.95
2025-12-01,SEC043,06:00,08:00,1,30.15,MEDIUM,0.78
2025-12-01,SEC043,08:00,10:00,3,35.25,MEDIUM,0.99
2025-12-01,SEC043,10:00,12:00,0,24.16,LOW,0.89
2025-12-01,SEC043,12:00,14:00,1,28.68,MEDIUM,0.95
2025-12-01,SEC043,14:00,16:00,1,13.44,LOW,0.6
2025-12-01,SEC043,16:00,18:00,2,24.35,LOW,0.98
2025-12-01,SEC043,18:00,20:00,5,27.24,MEDIUM,0.89
2025-12-01,SEC043,20:00,22:00,5,17.99,LOW,0.94
2025-12-01,SEC043,22:00,00:00,3,28.04,MEDIUM,0.93
2025-12-01,SEC044,00:00,02:00,5,33.91,MEDIUM,0.94
2025-12-01,SEC044,02:00,04:00,6,33.86,MEDIUM,0.71
2025-12-01,SEC044,04:00,06:00,1,30.73,MEDIUM,0.8
2025-12-01,SEC044,06:00,08:00,1,31.79,MEDIUM,0.72
2025-12-01,SEC044,08:00,10:00,0,20.18,LOW,0.7
2025-12-01,SEC044,10:00,12:00,4,16.4,LOW,0.82
2025-12-01,SEC044,12:00,14:00,1,16.22,LOW,0.81
2025-12-01,SEC044,14:00,16:00,1,17.22,LOW,0.8
2025-12-01,SEC044,16:00,18:00,6,29.56,MEDIUM,0.6
2025-12-01,SEC044,18:00,20:00,2,39.17,MEDIUM,0.97
2025-12-01,SEC044,20:00,22:00,0,23.96,LOW,0.86
2025-12-01,SEC044,22:00,00:00,6,44.51,MEDIUM,0.6
2025-12-01,SEC045,00:00,02:00,4,35.58,MEDIUM,0.9
2025-12-01,SEC045,02:00,04:00,4,33.37,MEDIUM,0.8
2025-12-01,SEC045,04:00,06:00,3,21.37,LOW,0.82
2025-12-01,SEC045,06:00,08:00,1,32.0,MEDIUM,0.66
2025-12-01,SEC045,08:00,10:00,1,30.85,MEDIUM,0.94
2025-12-01,SEC045,10:00,12:00,2,17.06,LOW,0.86
2025-12-01,SEC045,12:00,14:00,2,15.74,LOW,0.76
2025-12-01,SEC045,14:00,16:00,2,16.61,LOW,0.7
2025-12-01,SEC045,16:00,18:00,3,15.92,LOW,0.72
2025-12-01,SEC045,18:00,20:00,1,29.27,MEDIUM,0.83
2025-12-01,SEC045,20:00,22:00,2,19.87,LOW,0.78
2025-12-01,SEC045,22:00,00:00,3,35.18,MEDIUM,0.88
2025-12-01,SEC046,00:00,02:00,0,19.88,LOW,0.75
2025-12-01,SEC046,02:00,04:00,2,38.1,MEDIUM,0.7
2025-12-01,SEC046,04:00,06:00,0,24.36,LOW,0.89
2025-12-01,SEC046,06:00,08:00,3,20.72,LOW,0.82
2025-12-01,SEC046,08:00,10:00,2,27.54,MEDIUM,0.99
2025-12-01,SEC046,10:00,12:00,0,13.36,LOW,0.66
2025-12-01,SEC046,12:00,14:00,1,14.13,LOW,0.92
2025-12-01,SEC046,14:00,16:00,2,18.24,LOW,0.92
2025-12-01,SEC046,16:00,18:00,1,12.92,LOW,0.83
2025-12-01,SEC046,18:00,20:00,3,12.84,LOW,0.89
2025-12-01,SEC046,20:00,22:00,1,12.29,LOW,0.84
2025-12-01,SEC046,22:00,00:00,0,32.22,MEDIUM,0.95
2025-12-01,SEC047,00:00,02:00,2,9.22,LOW,0.64
2025-12-01,SEC047,02:00,04:00,1,19.64,LOW,0.69
2025-12-01,SEC047,04:00,06:00,0,15.31,LOW,0.69
2025-12-01,SEC047,06:00,08:00,0,23.4,LOW,0.79
2025-12-01,SEC047,08:00,10:00,0,13.47,LOW,0.83
2025-12-01,SEC047,10:00,12:00,1,16.23,LOW,0.83
2025-12-01,SEC047,12:00,14:00,1,0.82,LOW,0.67
2025-12-01,SEC047,14:00,16:00,0,19.54,LOW,0.92
2025-12-01,SEC047,16:00,18:00,1,9.31,LOW,0.79
2025-12-01,SEC047,18:00,20:00,3,15.82,LOW,0.84
2025-12-01,SEC047,20:00,22:00,2,3.81,LOW,0.9
2025-12-01,SEC047,22:00,00:00,2,8.2,LOW,0.7
2025-12-01,SEC048,00:00,02:00,2,37.93,MEDIUM,0.76
2025-12-01,SEC048,02:00,04:00,2,30.8,MEDIUM,0.98
2025-12-01,SEC048,04:00,06:00,1,25.04,MEDIUM,0.73
2025-12-01,SEC048,06:00,08:00,3,32.6,MEDIUM,0.6
2025-12-01,SEC048,08:00,10:00,2,19.9,LOW,0.74
2025-12-01,SEC048,10:00,12:00,3,12.7,LOW,0.74
2025-12-01,SEC048,12:00,14:00,2,7.47,LOW,0.88
2025-12-01,SEC048,14:00,16:00,2,17.65,LOW,0.74
2025-12-01,SEC048,16:00,18:00,5,20.52,LOW,0.86
2025-12-01,SEC048,18:00,20:00,1,16.12,LOW,0.63
2025-12-01,SEC048,20:00,22:00,1,19.6,LOW,0.63
2025-12-01,SEC048,22:00,00:00,4,38.97,MEDIUM,0.97
2025-12-01,SEC049,00:00,02:00,2,37.19,MEDIUM,0.95
2025-12-01,SEC049,02:00,04:00,2,29.08,MEDIUM,0.95
2025-12-01,SEC049,04:00,06:00,6,43.89,MEDIUM,0.74
2025-12-01,SEC049,06:00,08:00,1,22.22,LOW,0.62
2025-12-01,SEC049,08:00,10:00,5,28.95,MEDIUM,0.93
2025-12-01,SEC049,10:00,12:00,2,29.32,MEDIUM,0.64
2025-12-01,SEC049,12:00,14:00,1,10.49,LOW,0.87
2025-12-01,SEC049,14:00,16:00,3,14.43,LOW,0.8
2025-12-01,SEC049,16:00,18:00,0,30.84,MEDIUM,0.65
2025-12-01,SEC049,18:00,20:00,1,38.95,MEDIUM,0.82
2025-12-01,SEC049,20:00,22:00,0,24.89,LOW,0.67
2025-12-01,SEC049,22:00,00:00,4,31.43,MEDIUM,0.83
2025-12-01,SEC050,00:00,02:00,1,19.45,LOW,0.6
2025-12-01,SEC050,02:00,04:00,1,14.31,LOW,0.61
2025-12-01,SEC050,04:00,06:00,0,20.92,LOW,0.97
2025-12-01,SEC050,06:00,08:00,0,2.65,LOW,0.89
2025-12-01,SEC050,08:00,10:00,0,3.34,LOW,0.8
2025-12-01,SEC050,10:00,12:00,1,15.84,LOW,0.93
2025-12-01,SEC050,12:00,14:00,1,11.84,LOW,0.67
2025-12-01,SEC050,14:00,16:00,1,6.09,LOW,0.77
2025-12-01,SEC050,16:00,18:00,1,16.31,LOW,0.64
2025-12-01,SEC050,18:00,20:00,1,8.24,LOW,0.93
2025-12-01,SEC050,20:00,22:00,2,8.64,LOW,0.91
2025-12-01,SEC050,22:00,00:00,4,7.73,LOW,0.97
2025-12-01,SEC051,00:00,02:00,3,32.27,MEDIUM,0.88
2025-12-01,SEC051,02:00,04:00,0,36.64,MEDIUM,0.85
2025-12-01,SEC051,04:00,06:00,2,29.99,MEDIUM,0.82
2025-12-01,SEC051,06:00,08:00,0,27.56,MEDIUM,0.72
2025-12-01,SEC051,08:00,10:00,0,18.69,LOW,0.99
2025-12-01,SEC051,10:00,12:00,0,13.34,LOW,0.98
2025-12-01,SEC051,12:00,14:00,1,17.95,LOW,0.97
2025-12-01,SEC051,14:00,16:00,1,15.38,LOW,0.99
2025-12-01,SEC051,16:00,18:00,1,12.45,LOW,0.61
2025-12-01,SEC051,18:00,20:00,0,18.09,LOW,0.72
2025-12-01,SEC051,20:00,22:00,2,28.86,MEDIUM,0.68
2025-12-01,SEC051,22:00,00:00,0,24.36,LOW,0.94
2025-12-01,SEC052,00:00,02:00,2,5.0,LOW,0.62
2025-12-01,SEC052,02:00,04:00,1,17.03,LOW,0.99
2025-12-01,SEC052,04:00,06:00,1,6.94,LOW,0.72
2025-12-01,SEC052,06:00,08:00,2,10.71,LOW,0.94
2025-12-01,SEC052,08:00,10:00,1,6.74,LOW,0.98
2025-12-01,SEC052,10:00,12:00,1,13.39,LOW,0.78
2025-12-01,SEC052,12:00,14:00,0,7.82,LOW,0.66
2025-12-01,SEC052,14:00,16:00,1,0.52,LOW,0.76
2025-12-01,SEC052,16:00,18:00,0,4.02,LOW,0.88
2025-12-01,SEC052,18:00,20:00,3,15.33,LOW,0.94
2025-12-01,SEC052,20:00,22:00,1,2.1,LOW,0.65
2025-12-01,SEC052,22:00,00:00,2,12.46,LOW,0.84
2025-12-01,SEC053,00:00,02:00,2,31.53,MEDIUM,0.69
2025-12-01,SEC053,02:00,04:00,3,29.97,MEDIUM,0.97
2025-12-01,SEC053,04:00,06:00,2,30.72,MEDIUM,0.83
2025-12-01,SEC053,06:00,08:00,0,16.41,LOW,0.72
2025-12-01,SEC053,08:00,10:00,2,11.06,LOW,0.93
2025-12-01,SEC053,10:00,12:00,2,21.7,LOW,0.73
2025-12-01,SEC053,12:00,14:00,1,15.4,LOW,0.83
2025-12-01,SEC053,14:00,16:00,1,13.79,LOW,0.96
2025-12-01,SEC053,16:00,18:00,1,11.69,LOW,0.98
2025-12-01,SEC053,18:00,20:00,0,24.15,LOW,0.77
2025-12-01,SEC053,20:00,22:00,4,27.73,MEDIUM,0.85
2025-12-01,SEC053,22:00,00:00,5,23.08,LOW,0.81
2025-12-01,SEC054,00:00,02:00,1,31.67,MEDIUM,0.87
2025-12-01,SEC054,02:00,04:00,1,23.7,LOW,0.85
2025-12-01,SEC054,04:00,06:00,2,16.04,LOW,0.91
2025-12-01,SEC054,06:00,08:00,2,22.49,LOW,0.68
